Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META,GOOG,GOOG,GOOG,GOOG,GOOG,AAPL,AAPL,AAPL,AAPL,AAPL,NFLX,NFLX,NFLX,NFLX,NFLX
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-20 18:30:00+00:00,263.8699951171875,264.2699890136719,263.80999755859375,263.92950439453125,493392,605.110107421875,606.3099975585938,605.110107421875,605.7100219726562,192057,383.19940185546875,383.9100036621094,382.760009765625,383.4750061035156,261898,301.4700012207031,302.2300109863281,301.4700012207031,301.8800048828125,1014457,88.23500061035156,88.43000030517578,88.18499755859375,88.36000061035156,334015
2026-05-20 18:45:00+00:00,263.8949890136719,264.57000732421875,263.8301086425781,264.3699951171875,610736,605.6950073242188,607.010009765625,605.4600219726562,605.510009765625,227644,383.4700012207031,384.2799072265625,383.4049987792969,384.0090026855469,332700,301.875,302.29998779296875,301.7300109863281,302.2049865722656,923147,88.36000061035156,88.43499755859375,88.26499938964844,88.31500244140625,336597
2026-05-20 19:00:00+00:00,264.364990234375,264.739990234375,264.239990234375,264.739990234375,699634,605.5800170898438,605.9000244140625,602.6799926757812,603.8900146484375,319934,384.0,384.2200012207031,382.9700012207031,383.5,295192,302.2149963378906,302.79998779296875,301.4849853515625,302.19000244140625,1271241,88.30999755859375,88.44499969482422,88.16500091552734,88.34500122070312,626559
2026-05-20 19:15:00+00:00,264.75,264.79998779296875,264.1199951171875,264.2300109863281,929130,603.830078125,604.0999755859375,602.9099731445312,603.47998046875,275608,383.4800109863281,384.3999938964844,383.1400146484375,384.1000061035156,342987,302.1700134277344,302.3800048828125,301.75,302.19000244140625,1015596,88.34500122070312,88.41999816894531,88.26499938964844,88.30999755859375,587701
2026-05-20 19:30:00+00:00,264.2349853515625,264.7900085449219,263.9599914550781,264.7489929199219,758314,603.47998046875,604.1798706054688,603.0900268554688,603.8800048828125,283271,384.0799865722656,384.739990234375,383.739990234375,384.3999938964844,367922,302.20001220703125,302.3399963378906,301.9200134277344,301.9599914550781,1034867,88.31999969482422,88.42500305175781,88.19999694824219,88.40499877929688,695638
2026-05-20 19:45:00+00:00,264.739990234375,265.3500061035156,264.57000732421875,265.010009765625,3765832,603.9000244140625,605.4099731445312,603.3300170898438,605.0599975585938,795228,384.3900146484375,385.3299865722656,383.989990234375,384.8900146484375,1403764,301.95001220703125,302.5199890136719,301.8575134277344,302.2650146484375,2768411,88.40499877929688,88.40499877929688,88.0199966430664,88.0999984741211,1738900
2026-05-21 13:30:00+00:00,263.54998779296875,264.5199890136719,261.3699951171875,261.8299865722656,3993265,600.2000122070312,601.969970703125,598.5,599.5999755859375,1111069,381.885009765625,383.0,379.4800109863281,382.7749938964844,1368398,301.04998779296875,302.4700012207031,300.3999938964844,301.8399963378906,3738717,88.04000091552734,88.625,87.62000274658203,87.66999816894531,1771753
2026-05-21 13:45:00+00:00,261.79998779296875,263.69500732421875,261.45001220703125,263.3500061035156,1789590,599.7100219726562,600.27001953125,595.219970703125,595.239990234375,896522,382.8999938964844,383.1199951171875,381.06500244140625,382.0299987792969,589650,301.82000732421875,303.07000732421875,301.6300048828125,302.75,1152880,87.63999938964844,87.97799682617188,87.52010345458984,87.97699737548828,686634
2026-05-21 14:00:00+00:00,263.3299865722656,263.489990234375,262.1300048828125,262.7749938964844,1597654,595.239990234375,598.510009765625,594.8082885742188,597.344970703125,1059270,381.9100036621094,382.29998779296875,379.510009765625,380.5799865722656,870324,302.7449951171875,302.8399963378906,301.260009765625,301.5899963378906,988761,87.9800033569336,88.11000061035156,87.73500061035156,87.88999938964844,759412
2026-05-21 14:15:00+00:00,262.760009765625,263.7900085449219,262.57000732421875,263.6600036621094,1223974,597.344970703125,598.25,596.010009765625,596.9000244140625,455887,380.6000061035156,382.7699890136719,380.4800109863281,382.7301025390625,579393,301.5899963378906,302.1300048828125,301.29998779296875,301.9508972167969,1006362,87.88999938964844,88.95989990234375,87.88999938964844,88.87000274658203,1155984
2026-05-21 14:30:00+00:00,263.6499938964844,264.2001037597656,262.5,263.8599853515625,1195997,596.9000244140625,597.7999877929688,596.5,597.2308959960938,320595,382.8299865722656,384.5596008300781,382.6600036621094,384.1400146484375,833188,301.92999267578125,302.59991455078125,301.8599853515625,301.989990234375,720447,88.86499786376953,88.9000015258789,88.4000015258789,88.43000030517578,994437
2026-05-21 14:45:00+00:00,263.8599853515625,264.6199951171875,263.3299865722656,264.4100036621094,957869,597.22998046875,600.2098999023438,596.25,599.510009765625,384562,384.1199951171875,385.4100036621094,383.69000244140625,384.9200134277344,639193,301.9700012207031,302.2699890136719,301.5801086425781,302.1499938964844,556428,88.43499755859375,88.7300033569336,88.42500305175781,88.66999816894531,773254
2026-05-21 15:00:00+00:00,264.4100036621094,264.9049987792969,263.25,264.79998779296875,1168970,599.510009765625,601.9199829101562,599.4349975585938,601.47998046875,405363,384.9200134277344,385.5,383.92169189453125,385.3900146484375,391970,302.1549987792969,302.92498779296875,301.6499938964844,302.8999938964844,703208,88.66500091552734,89.0999984741211,88.43499755859375,89.06999969482422,991937
2026-05-21 15:15:00+00:00,264.8599853515625,264.9800109863281,264.30999755859375,264.70001220703125,912826,601.3200073242188,602.2849731445312,600.22998046875,602.0399780273438,439315,385.4450988769531,385.5799865722656,384.6600036621094,385.44500732421875,325360,302.8951110839844,303.3599853515625,302.8599853515625,303.0249938964844,1201178,89.06500244140625,89.4000015258789,88.87999725341797,89.38500213623047,1201830
2026-05-21 15:30:00+00:00,264.7051086425781,265.3299865722656,264.4700012207031,265.1199951171875,831084,602.1300048828125,603.969970703125,601.059326171875,603.135009765625,336539,385.44000244140625,386.6700134277344,385.0299987792969,386.260009765625,438211,303.0249938964844,304.2442932128906,302.9100036621094,303.94000244140625,1104407,89.38999938964844,89.4260025024414,89.18000030517578,89.35900115966797,805144
2026-05-21 15:45:00+00:00,265.1199035644531,265.7998962402344,265.114990234375,265.6000061035156,679248,603.1599731445312,604.0499877929688,602.5,603.6300048828125,204951,386.3927917480469,386.46990966796875,385.3500061035156,385.67498779296875,280310,303.952392578125,304.0299987792969,303.69000244140625,303.82000732421875,564013,89.3550033569336,89.42350006103516,89.2020034790039,89.40499877929688,633270
2026-05-21 16:00:00+00:00,265.6499938964844,265.9200134277344,265.17999267578125,265.43798828125,841303,603.635009765625,604.1300048828125,601.22998046875,601.5,233691,385.70001220703125,386.3699951171875,385.32000732421875,385.5199890136719,269869,303.8299865722656,304.1700134277344,303.7300109863281,303.8599853515625,851731,89.40499877929688,89.58190155029297,89.29000091552734,89.37999725341797,822297
2026-05-21 16:15:00+00:00,265.42999267578125,265.5,264.8999938964844,265.0899963378906,675988,601.5700073242188,602.1599731445312,601.02001953125,601.1500244140625,135071,385.489990234375,385.9599914550781,384.93011474609375,385.1925964355469,223359,303.8699951171875,303.8699951171875,303.29998779296875,303.6369934082031,544820,89.38009643554688,89.44000244140625,89.20999908447266,89.41500091552734,642135
2026-05-21 16:30:00+00:00,265.0799865722656,265.42999267578125,264.75,265.2900085449219,625120,601.0999755859375,601.4000244140625,600.4002075195312,600.5900268554688,193271,385.17999267578125,385.3695983886719,384.02801513671875,384.3367919921875,214688,303.6199951171875,303.7799987792969,303.2200012207031,303.7349853515625,507918,89.41000366210938,89.5,89.12999725341797,89.4800033569336,473833
2026-05-21 16:45:00+00:00,265.29998779296875,266.44989013671875,265.0,266.3900146484375,911608,600.7299194335938,602.0,600.6500244140625,601.8049926757812,136764,384.3590087890625,384.6000061035156,383.6000061035156,384.3399963378906,200889,303.7406921386719,303.79998779296875,303.0498962402344,303.4100036621094,649959,89.4800033569336,89.68000030517578,89.38500213623047,89.64990234375,548313
2026-05-21 17:00:00+00:00,266.4100036621094,267.6000061035156,266.2699890136719,266.3299865722656,1063486,601.8400268554688,605.0,601.7999877929688,604.260009765625,277801,384.3399963378906,385.29998779296875,384.2099914550781,385.1400146484375,259245,303.4200134277344,304.2200012207031,303.4100036621094,304.0199890136719,838806,89.6500015258789,90.19499969482422,89.625,90.19499969482422,1481316
2026-05-21 17:15:00+00:00,266.32501220703125,267.59991455078125,266.2900085449219,267.30999755859375,1846504,604.3350219726562,607.8800048828125,604.1099853515625,607.010009765625,509767,385.19000244140625,387.1199951171875,385.1400146484375,386.5199890136719,486433,304.0350036621094,304.67999267578125,303.8699951171875,304.59100341796875,1045175,90.19499969482422,90.36990356445312,90.11499786376953,90.18000030517578,993112
2026-05-21 17:30:00+00:00,267.30999755859375,269.19000244140625,267.17999267578125,269.1424865722656,1467009,606.97998046875,609.1199951171875,606.2008056640625,608.489990234375,338700,386.5249938964844,387.3349914550781,386.0899963378906,387.1499938964844,225906,304.6099853515625,304.75,304.4200134277344,304.6449890136719,665816,90.16999816894531,90.26000213623047,90.03500366210938,90.19499969482422,797285
2026-05-21 17:45:00+00:00,269.1449890136719,269.3800048828125,268.739990234375,268.7799072265625,1192321,608.3800048828125,609.5999755859375,608.1600952148438,608.969970703125,311844,387.2200012207031,388.67779541015625,386.7250061035156,388.0,453539,304.6499938964844,305.05999755859375,304.510009765625,304.92010498046875,1134058,90.19000244140625,90.28990173339844,90.0199966430664,90.02999877929688,619246
2026-05-21 18:00:00+00:00,268.760009765625,269.1199951171875,268.30999755859375,268.54998779296875,807079,608.8900146484375,609.4500122070312,607.8499755859375,608.375,226384,388.0,388.1700134277344,385.9700012207031,386.05499267578125,287050,304.9200134277344,305.1000061035156,304.3599853515625,304.55999755859375,722891,90.0199966430664,90.16999816894531,89.80000305175781,89.81999969482422,809390
2026-05-21 18:15:00+00:00,268.57000732421875,269.4898986816406,268.54998779296875,268.7650146484375,912456,608.4000244140625,608.7999877929688,607.7901000976562,607.9849853515625,180908,386.07000732421875,387.1499938964844,386.0,386.6099853515625,251011,304.55999755859375,305.0,304.489990234375,304.6199951171875,663070,89.81500244140625,89.81500244140625,89.56500244140625,89.5999984741211,702304
2026-05-21 18:30:00+00:00,268.760009765625,269.0799865722656,268.6199951171875,268.79998779296875,606471,608.02001953125,608.5,607.4600219726562,608.2650146484375,177854,386.6099853515625,386.9599914550781,386.1499938964844,386.8500061035156,210197,304.6199951171875,304.7204895019531,304.2701110839844,304.6300048828125,647811,89.6050033569336,89.99970245361328,89.58499908447266,89.93000030517578,759437
2026-05-21 18:45:00+00:00,268.79998779296875,268.8699951171875,266.9549865722656,267.3699951171875,944505,608.3099975585938,608.4600219726562,604.8699951171875,605.8400268554688,305008,386.8800048828125,386.9549865722656,384.29998779296875,384.82000732421875,321948,304.6300048828125,304.80999755859375,303.8900146484375,304.2099914550781,881785,89.93499755859375,90.05000305175781,89.63999938964844,89.75,897593
2026-05-21 19:00:00+00:00,267.3500061035156,268.0899963378906,267.2699890136719,268.0498962402344,589883,605.7775268554688,607.5650024414062,605.3099975585938,606.885009765625,181414,384.7699890136719,385.1199951171875,384.20001220703125,384.6300048828125,180670,304.2099914550781,305.1099853515625,304.19000244140625,305.1099853515625,844771,89.75,89.83499908447266,89.63999938964844,89.66999816894531,557571
2026-05-21 19:15:00+00:00,268.07000732421875,268.3399963378906,267.8999938964844,268.2684020996094,679171,606.9251098632812,607.27001953125,606.27001953125,606.8499755859375,232771,384.69000244140625,385.1099853515625,384.32000732421875,385.0400085449219,212739,305.1099853515625,305.32501220703125,305.010009765625,305.226806640625,964155,89.68000030517578,89.83999633789062,89.5999984741211,89.78500366210938,655742
2026-05-21 19:30:00+00:00,268.2300109863281,268.9599914550781,268.1199951171875,268.8699951171875,1069139,606.85498046875,607.6300048828125,606.5614013671875,607.3400268554688,203131,385.010009765625,385.4049987792969,384.2099914550781,384.45001220703125,211238,305.2200012207031,305.53900146484375,304.7349853515625,304.82000732421875,1151825,89.78500366210938,89.80999755859375,89.4800033569336,89.6050033569336,648178
2026-05-21 19:45:00+00:00,268.8599853515625,268.9599914550781,268.2300109863281,268.3900146484375,2358373,607.2999877929688,607.6500244140625,605.5900268554688,607.6400146484375,768968,384.44000244140625,384.8599853515625,382.0,383.510009765625,2246117,304.80999755859375,305.239990234375,304.510009765625,305.0899963378906,3305282,89.6050033569336,89.6050033569336,89.05999755859375,89.31999969482422,2375180
2026-05-22 13:30:00+00:00,268.6499938964844,269.7850036621094,268.05999755859375,269.0813903808594,2734001,607.489990234375,614.8099975585938,607.4099731445312,611.72998046875,1467945,382.8500061035156,383.32000732421875,380.6000061035156,381.7749938964844,1681774,306.05999755859375,308.95001220703125,305.8500061035156,307.3599853515625,3703866,89.0199966430664,89.96990203857422,88.83000183105469,88.98999786376953,2135375
2026-05-22 13:45:00+00:00,269.010009765625,269.6199951171875,268.0899963378906,268.3999938964844,1295986,611.8200073242188,613.0999145507812,609.5001220703125,610.0599975585938,473799,381.7699890136719,382.5,381.1700134277344,382.5,644477,307.3299865722656,308.739990234375,307.07000732421875,308.7340087890625,1591705,89.01000213623047,89.19000244140625,88.6500015258789,88.69999694824219,1329564
2026-05-22 14:00:00+00:00,268.3599853515625,268.56500244140625,267.4800109863281,268.0799865722656,1081383,609.864990234375,610.0999755859375,607.2401733398438,607.260009765625,411322,382.49249267578125,382.5,380.32501220703125,381.4849853515625,597592,308.69000244140625,309.1000061035156,308.0400085449219,308.7799987792969,1643702,88.70999908447266,89.01000213623047,88.44000244140625,88.44999694824219,1161238
2026-05-22 14:15:00+00:00,268.0799865722656,268.57000732421875,267.8800048828125,268.489990234375,741697,607.3599853515625,608.8800048828125,606.9550170898438,608.5900268554688,857237,381.44000244140625,383.260009765625,381.3699951171875,383.010009765625,579584,308.7749938964844,309.2699890136719,308.2699890136719,308.6400146484375,2576154,88.44000244140625,88.72000122070312,88.37999725341797,88.68990325927734,884313
2026-05-22 14:30:00+00:00,268.510009765625,268.7799987792969,268.29998779296875,268.5,807857,608.7000122070312,610.3798828125,607.9299926757812,609.9600219726562,304208,383.06500244140625,383.4599914550781,382.2300109863281,383.3699951171875,379788,308.635009765625,309.8500061035156,308.6199951171875,309.7699890136719,1508124,88.68499755859375,88.74109649658203,88.46089935302734,88.4800033569336,835533
2026-05-22 14:45:00+00:00,268.4949951171875,268.5150146484375,267.95001220703125,268.1099853515625,685156,609.905029296875,610.5,609.52001953125,610.2999877929688,201871,383.41009521484375,384.0299987792969,382.92999267578125,383.94000244140625,333191,309.7699890136719,310.4800109863281,308.7991943359375,310.3299865722656,2872395,88.47000122070312,88.59500122070312,88.30999755859375,88.46720123291016,789779
2026-05-22 15:00:00+00:00,268.07000732421875,269.1400146484375,267.9100036621094,268.9100036621094,950074,610.4199829101562,611.6500244140625,609.8599853515625,611.135009765625,205940,383.92498779296875,384.8500061035156,383.4150085449219,384.4700012207031,271617,310.3299865722656,311.19000244140625,310.1700134277344,311.17999267578125,2067732,88.47000122070312,88.80999755859375,88.45500183105469,88.69979858398438,665137
2026-05-22 15:15:00+00:00,268.9100036621094,269.25,268.6000061035156,269.0400085449219,1075923,611.0599975585938,611.6400146484375,609.52001953125,610.3690185546875,189402,384.510009765625,384.7799987792969,382.7300109863281,383.239990234375,330561,311.17999267578125,311.3999938964844,310.760009765625,311.0050048828125,1290762,88.69010162353516,88.93000030517578,88.68499755859375,88.79010009765625,428895
2026-05-22 15:30:00+00:00,269.0799865722656,269.2799987792969,268.90008544921875,269.05499267578125,587058,610.2449951171875,610.4600219726562,609.0,609.4359741210938,172878,383.239990234375,383.54998779296875,382.9800109863281,383.5299987792969,197360,311.0,311.0400085449219,310.6099853515625,310.67999267578125,958446,88.80000305175781,88.82499694824219,88.6449966430664,88.79000091552734,398027
2026-05-22 15:45:00+00:00,269.05999755859375,269.29998779296875,268.8550109863281,269.260009765625,508537,609.4600219726562,609.97998046875,609.239990234375,609.47021484375,127955,383.52740478515625,383.6600036621094,382.8599853515625,383.1099853515625,250982,310.67999267578125,310.75,309.8500061035156,309.9755859375,982768,88.79000091552734,88.91999816894531,88.7300033569336,88.85310363769531,637715
2026-05-22 16:00:00+00:00,269.2799987792969,269.30999755859375,268.3450012207031,268.35009765625,554578,609.4199829101562,609.4400024414062,608.510009765625,608.8099975585938,155310,383.0899963378906,383.2850036621094,382.5400085449219,382.5400085449219,244913,309.9800109863281,310.489990234375,309.7200012207031,310.40008544921875,1329974,88.86000061035156,88.86000061035156,88.42500305175781,88.44339752197266,424620
2026-05-22 16:15:00+00:00,268.3500061035156,268.5495910644531,268.05999755859375,268.239990234375,559465,608.6799926757812,608.8499755859375,607.7048950195312,608.6500244140625,213960,382.54998779296875,382.6098937988281,381.8800048828125,382.2200012207031,224080,310.4100036621094,310.5199890136719,309.8599853515625,309.9200134277344,1429108,88.44999694824219,88.65499877929688,88.41999816894531,88.61499786376953,360694
2026-05-22 16:30:00+00:00,268.2449951171875,268.2597961425781,267.5400085449219,267.5801086425781,603980,608.6900024414062,609.1600952148438,607.4500122070312,607.8300170898438,196876,382.2001037597656,382.42999267578125,381.5979919433594,381.75,212799,309.92999267578125,309.989990234375,309.2300109863281,309.239990234375,834389,88.61499786376953,88.81999969482422,88.61499786376953,88.72000122070312,317426
2026-05-22 16:45:00+00:00,267.6099853515625,267.7799987792969,267.5350036621094,267.6400146484375,400462,607.8699951171875,608.9000244140625,607.2999877929688,608.0599975585938,239641,381.739990234375,382.3900146484375,381.739990234375,382.2699890136719,197106,309.2349853515625,309.3599853515625,308.82000732421875,309.0199890136719,788054,88.7300033569336,88.7699966430664,88.52320098876953,88.63009643554688,379934
2026-05-22 17:00:00+00:00,267.6549987792969,267.739990234375,267.45001220703125,267.7099914550781,443754,608.0999755859375,609.1300048828125,607.9199829101562,608.8572998046875,208736,382.2699890136719,382.5185852050781,381.6300048828125,382.0400085449219,250586,309.0199890136719,309.5899963378906,309.010009765625,309.560302734375,1000273,88.62999725341797,88.6500015258789,88.5199966430664,88.53980255126953,339819
2026-05-22 17:15:00+00:00,267.6839904785156,269.3599853515625,267.3500061035156,269.3500061035156,949718,608.8099975585938,610.0499877929688,608.0599975585938,609.989990234375,291207,382.1000061035156,382.3599853515625,381.20001220703125,382.29998779296875,368332,309.55999755859375,309.8699951171875,309.25,309.860107421875,927613,88.53500366210938,88.55500030517578,88.31999969482422,88.46499633789062,881722
2026-05-22 17:30:00+00:00,269.3500061035156,269.6000061035156,268.5,268.57000732421875,984869,609.9849853515625,611.2000122070312,609.3400268554688,609.739990234375,301416,382.3500061035156,382.6300048828125,381.7250061035156,381.80499267578125,224541,309.8699951171875,310.1549987792969,309.46099853515625,309.5701904296875,969746,88.49500274658203,88.61000061035156,88.41999816894531,88.51000213623047,657932
2026-05-22 17:45:00+00:00,268.55999755859375,268.6499938964844,267.8900146484375,267.92498779296875,798428,609.8200073242188,610.6903076171875,608.5700073242188,608.7949829101562,194475,381.82861328125,381.9599914550781,381.0199890136719,381.0199890136719,199184,309.6000061035156,309.7699890136719,309.2900085449219,309.45001220703125,461471,88.50499725341797,88.5199966430664,88.29000091552734,88.34500122070312,766137
2026-05-22 18:00:00+00:00,267.9200134277344,268.068603515625,267.6000061035156,267.84991455078125,486661,608.7951049804688,609.780029296875,608.6010131835938,609.2050170898438,885018,381.0350036621094,381.239990234375,380.3999938964844,380.6899108886719,298543,309.45001220703125,309.45001220703125,308.95001220703125,309.2300109863281,689557,88.33999633789062,88.44999694824219,88.2699966430664,88.31500244140625,429812
2026-05-22 18:15:00+00:00,267.8299865722656,268.1283874511719,267.7297058105469,268.010009765625,371689,609.2150268554688,611.25,609.0999755859375,610.655029296875,194089,380.6400146484375,380.8800048828125,380.3800048828125,380.6000061035156,244414,309.2149963378906,309.5199890136719,309.010009765625,309.30999755859375,478071,88.31500244140625,88.44000244140625,88.20999908447266,88.29499816894531,581383
2026-05-22 18:30:00+00:00,268.0,268.3299865722656,267.7699890136719,268.135009765625,452397,610.655029296875,612.0349731445312,610.4199829101562,611.260009765625,316671,380.6099853515625,381.3450012207031,380.6099853515625,381.0199890136719,289804,309.31500244140625,309.4800109863281,309.07000732421875,309.34991455078125,698390,88.29499816894531,88.30999755859375,88.16999816894531,88.19000244140625,480120
2026-05-22 18:45:00+00:00,268.14459228515625,268.2850036621094,267.5299987792969,267.5899963378906,435011,611.3049926757812,611.5042114257812,610.0900268554688,610.0900268554688,145686,381.0299987792969,381.13629150390625,380.4700012207031,380.82000732421875,215120,309.3450012207031,309.5799865722656,309.19000244140625,309.337890625,549116,88.20500183105469,88.31999969482422,88.18000030517578,88.27989959716797,474071
2026-05-22 19:00:00+00:00,267.56500244140625,267.5899963378906,267.125,267.2099914550781,729078,610.0900268554688,610.5499877929688,609.580078125,610.0700073242188,249667,380.8399963378906,381.2099914550781,379.3699951171875,379.4700927734375,407822,309.32000732421875,309.3699951171875,308.94000244140625,309.31500244140625,600716,88.27999877929688,88.48500061035156,88.2750015258789,88.42500305175781,471788
2026-05-22 19:15:00+00:00,267.17999267578125,267.20001220703125,266.57000732421875,266.80499267578125,924500,610.0399780273438,610.2999267578125,608.681396484375,608.8049926757812,235282,379.5050048828125,379.7300109863281,378.9700012207031,379.04998779296875,351451,309.3399963378906,309.3599853515625,308.6400146484375,308.70001220703125,833118,88.42350006103516,88.54499816894531,88.40499877929688,88.49500274658203,557187
2026-05-22 19:30:00+00:00,266.82000732421875,267.25,266.69000244140625,266.9200134277344,874973,608.719970703125,610.4000244140625,608.510009765625,610.3300170898438,375033,379.05999755859375,379.510009765625,378.5199890136719,378.75,415326,308.70001220703125,309.17999267578125,308.4200134277344,308.45001220703125,1015712,88.48999786376953,88.58999633789062,88.37409973144531,88.3949966430664,689166
2026-05-22 19:45:00+00:00,266.9200134277344,267.1000061035156,266.239990234375,266.29998779296875,2661853,610.3800048828125,610.969970703125,609.60498046875,610.3699951171875,626655,378.75,379.70001220703125,378.260009765625,379.3900146484375,1027025,308.45001220703125,309.3999938964844,307.9700012207031,308.8800048828125,3167889,88.38999938964844,88.66999816894531,88.24099731445312,88.5999984741211,2055352
