Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,AAPL,AAPL,AAPL,AAPL,AAPL,NFLX,NFLX,NFLX,NFLX,NFLX,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-04 19:30:00+00:00,317.2699890136719,318.0299987792969,317.19000244140625,317.79998779296875,193639,278.8599853515625,279.9700012207031,278.82000732421875,279.9700012207031,698641,103.05999755859375,103.16999816894531,103.02999877929688,103.16000366210938,416098,228.30999755859375,229.4499969482422,228.1750030517578,229.22329711914062,783565,662.6300048828125,664.2050170898438,661.5,662.3049926757812,271555
2025-12-04 19:45:00+00:00,317.7947082519531,318.260009765625,317.7099914550781,317.80999755859375,200755,279.9700012207031,280.3500061035156,279.8900146484375,280.3399963378906,654285,103.16500091552734,103.30500030517578,103.12000274658203,103.19000244140625,435733,229.22189331054688,229.39999389648438,229.02999877929688,229.13999938964844,530693,662.2949829101562,663.219970703125,662.010009765625,662.31640625,196691
2025-12-04 20:00:00+00:00,317.8299865722656,318.1499938964844,317.5199890136719,318.0199890136719,227435,280.3299865722656,280.7300109863281,280.1600036621094,280.340087890625,786616,103.19999694824219,103.47000122070312,103.1500015258789,103.43499755859375,13071930,229.1300048828125,229.13800048828125,228.52980041503906,228.91099548339844,641150,662.1799926757812,662.989990234375,660.0499877929688,661.9199829101562,359074
2025-12-04 20:15:00+00:00,318.0,318.1199951171875,317.625,317.9949951171875,290235,280.3399963378906,280.54998779296875,280.0899963378906,280.125,668454,103.43419647216797,103.55000305175781,103.19000244140625,103.4197998046875,399107,228.91000366210938,229.07000732421875,228.6999969482422,228.7082061767578,636218,661.9500122070312,662.8699951171875,660.1199951171875,660.6343994140625,314519
2025-12-04 20:30:00+00:00,317.9700012207031,318.2300109863281,317.5,317.7650146484375,313722,280.1199951171875,280.239990234375,279.8999938964844,280.1300048828125,730365,103.41000366210938,103.80000305175781,103.33499908447266,103.41000366210938,998225,228.7100067138672,228.8939971923828,228.5399932861328,228.60989379882812,738336,660.5499877929688,661.8699951171875,660.1799926757812,660.6702880859375,378763
2025-12-04 20:45:00+00:00,317.7699890136719,318.44000244140625,317.57000732421875,318.3900146484375,936398,280.1400146484375,280.69000244140625,279.5799865722656,280.6499938964844,2435143,103.41010284423828,103.41999816894531,102.79000091552734,103.22000122070312,2922929,228.59500122070312,229.25999450683594,228.0,229.10000610351562,1982873,660.530029296875,662.8399047851562,660.1300048828125,661.72998046875,10005586
2025-12-05 14:30:00+00:00,320.0,323.8299865722656,320.0,322.0400085449219,1795321,280.5400085449219,281.04998779296875,279.2699890136719,279.5,2041658,98.69000244140625,102.55000305175781,97.73999786376953,102.44000244140625,16836445,230.3800048828125,231.1699981689453,229.9949951171875,230.66270446777344,2359414,664.5,669.719970703125,662.469970703125,664.719970703125,1740211
2025-12-05 14:45:00+00:00,322.04998779296875,323.6099853515625,321.8800048828125,322.9075012207031,715170,279.5,280.260009765625,279.29998779296875,280.17999267578125,782182,102.44000244140625,103.12000274658203,101.6500015258789,102.84500122070312,4798701,230.6699981689453,230.8699951171875,229.91000366210938,230.3350067138672,928974,664.77001953125,665.25,662.4149780273438,664.3800048828125,448834
2025-12-05 15:00:00+00:00,322.9599914550781,323.17999267578125,322.0101013183594,322.3338928222656,447172,280.2099914550781,280.70001220703125,279.67999267578125,280.67010498046875,794823,102.84500122070312,103.37999725341797,102.53009796142578,103.16999816894531,3817375,230.33999633789062,230.85000610351562,229.80999755859375,230.49839782714844,947839,664.3699951171875,668.6099853515625,664.219970703125,668.0050048828125,474586
2025-12-05 15:15:00+00:00,322.2799987792969,322.8699951171875,321.8500061035156,322.4649963378906,405818,280.69000244140625,281.1400146484375,280.30999755859375,280.4551086425781,774482,103.16999816894531,104.7300033569336,102.94999694824219,104.66500091552734,4122348,230.49000549316406,231.14999389648438,230.3000030517578,230.9384002685547,729402,668.0999755859375,673.5,668.010009765625,670.9849853515625,950707
2025-12-05 15:30:00+00:00,322.489990234375,322.75,321.5736999511719,322.1050109863281,505988,280.4599914550781,280.9800109863281,280.2099914550781,280.32501220703125,731532,104.66000366210938,104.79000091552734,102.86000061035156,102.92510223388672,3992760,230.94000244140625,231.24000549316406,230.7100067138672,230.8199005126953,607657,670.9849853515625,673.0,670.110107421875,670.3300170898438,456828
2025-12-05 15:45:00+00:00,322.0,322.7300109863281,320.4200134277344,320.44000244140625,428850,280.3327941894531,280.510009765625,279.80999755859375,280.07501220703125,523728,102.91999816894531,103.0199966430664,102.05999755859375,102.44999694824219,3910355,230.80999755859375,230.8800048828125,230.07000732421875,230.2917938232422,663432,670.3049926757812,670.469970703125,668.2506713867188,668.8200073242188,311064
2025-12-05 16:00:00+00:00,320.4200134277344,320.7900085449219,320.0799865722656,320.1700134277344,280345,280.0799865722656,280.32000732421875,279.7799987792969,279.8500061035156,457038,102.45500183105469,102.70999908447266,101.6500015258789,101.75559997558594,2635510,230.3000030517578,230.52499389648438,229.88099670410156,229.92999267578125,549219,668.8049926757812,669.81787109375,668.3099975585938,668.8499755859375,234718
2025-12-05 16:15:00+00:00,320.0199890136719,321.1499938964844,319.9849853515625,320.8789978027344,379238,279.8500061035156,279.94000244140625,279.2900085449219,279.2950134277344,1866949,101.73999786376953,101.75,100.43000030517578,100.5199966430664,3771176,229.88999938964844,229.9698944091797,229.4499969482422,229.6739959716797,734486,668.7100219726562,669.6599731445312,667.6500244140625,668.6500244140625,281672
2025-12-05 16:30:00+00:00,320.8599853515625,321.6400146484375,320.2200012207031,321.5400085449219,284649,279.29998779296875,279.3299865722656,278.7900085449219,279.04998779296875,647530,100.5,100.72000122070312,100.19999694824219,100.36000061035156,2683049,229.64999389648438,229.64999389648438,229.2899932861328,229.4499969482422,485866,668.6500244140625,669.7100219726562,667.8400268554688,669.3300170898438,263003
2025-12-05 16:45:00+00:00,321.5450134277344,322.989990234375,321.45001220703125,322.5404052734375,329083,279.0299987792969,279.17999267578125,278.760009765625,278.7799987792969,566820,100.36000061035156,100.5,100.0199966430664,100.19000244140625,2556145,229.4499969482422,229.77999877929688,229.22500610351562,229.39999389648438,517533,669.3300170898438,673.1799926757812,669.3250122070312,672.1298217773438,559586
2025-12-05 17:00:00+00:00,322.4800109863281,322.67999267578125,321.6400146484375,321.6400146484375,323289,278.7699890136719,278.8500061035156,278.1199951171875,278.1199951171875,652443,100.19999694824219,100.45989990234375,99.58999633789062,99.625,2498166,229.3800048828125,229.81500244140625,229.28500366210938,229.33619689941406,414625,672.14501953125,673.6699829101562,671.0100708007812,673.4650268554688,626711
2025-12-05 17:15:00+00:00,321.6499938964844,322.0180969238281,321.4100036621094,321.8500061035156,166636,278.1199951171875,278.5400085449219,278.114990234375,278.31500244140625,452962,99.625,100.06990051269531,99.5,99.94999694824219,25188976,229.33999633789062,229.48399353027344,229.1300048828125,229.38999938964844,388758,673.5,674.6799926757812,672.9500122070312,673.6380004882812,597490
2025-12-05 17:30:00+00:00,321.80999755859375,321.8900146484375,320.9200134277344,321.54998779296875,330991,278.31500244140625,279.0798034667969,278.04998779296875,279.03350830078125,525389,99.95500183105469,100.18000030517578,99.52999877929688,99.55999755859375,1929901,229.38999938964844,229.4199981689453,228.72000122070312,229.0800018310547,589016,673.719970703125,673.7999877929688,672.27001953125,672.9500122070312,208816
2025-12-05 17:45:00+00:00,321.5400085449219,321.97198486328125,321.3800048828125,321.4599914550781,208224,279.0299987792969,279.45001220703125,278.8041076660156,279.3900146484375,435265,99.56500244140625,99.88999938964844,99.3499984741211,99.45500183105469,2258843,229.0800018310547,229.65989685058594,229.0,229.63999938964844,462823,672.8900146484375,674.030029296875,672.4550170898438,673.52001953125,179626
2025-12-05 18:00:00+00:00,321.4800109863281,321.67999267578125,321.0899963378906,321.4150085449219,153511,279.3800048828125,279.45001220703125,279.0190124511719,279.1400146484375,337973,99.44999694824219,99.97000122070312,99.44000244140625,99.81500244140625,2148360,229.64999389648438,229.77000427246094,229.47999572753906,229.61000061035156,376837,673.489990234375,673.760009765625,671.760009765625,672.1998901367188,189182
2025-12-05 18:15:00+00:00,321.45001220703125,321.739990234375,321.19000244140625,321.6600036621094,174199,279.1400146484375,279.4801025390625,278.8900146484375,279.44000244140625,394678,99.81500244140625,99.88800048828125,99.47000122070312,99.68499755859375,1712797,229.6165008544922,229.88999938964844,229.41000366210938,229.83999633789062,362506,672.239990234375,672.27001953125,670.6699829101562,672.0,190579
2025-12-05 18:30:00+00:00,321.6499938964844,321.7200012207031,320.94000244140625,321.07501220703125,241349,279.4800109863281,279.57000732421875,279.07000732421875,279.1796875,396529,99.68990325927734,99.76300048828125,99.51000213623047,99.6050033569336,1440709,229.8300018310547,229.97000122070312,229.5749969482422,229.67999267578125,381216,672.0499877929688,673.4761962890625,671.5,673.4299926757812,175458
2025-12-05 18:45:00+00:00,321.0950012207031,321.1499938964844,320.80999755859375,320.9549865722656,167114,279.17999267578125,279.2799987792969,278.5849914550781,278.70001220703125,358138,99.6083984375,99.62999725341797,99.41999816894531,99.58000183105469,1444579,229.6699981689453,229.88999938964844,229.55999755859375,229.8000030517578,282828,673.3250122070312,673.4299926757812,671.52001953125,671.9600219726562,179716
2025-12-05 19:00:00+00:00,320.9549865722656,321.5,320.8500061035156,321.4750061035156,166866,278.69000244140625,279.4458923339844,278.6499938964844,279.4200134277344,372649,99.58999633789062,100.5999984741211,99.48999786376953,100.59500122070312,31456962,229.80499267578125,229.86700439453125,229.63999938964844,229.8302001953125,265681,671.9769287109375,672.0560302734375,671.2000122070312,671.4199829101562,147625
2025-12-05 19:15:00+00:00,321.4624938964844,321.6300048828125,320.9580078125,321.07501220703125,194265,279.42999267578125,279.42999267578125,279.1099853515625,279.2337951660156,426516,100.5813980102539,100.63490295410156,99.88999938964844,100.375,1594923,229.8300018310547,229.8800048828125,229.5399932861328,229.6750030517578,280329,671.4114990234375,672.8400268554688,670.010009765625,672.5399780273438,309432
2025-12-05 19:30:00+00:00,321.1000061035156,321.2398986816406,320.8900146484375,321.0299987792969,136086,279.2300109863281,279.29998779296875,278.739990234375,278.87451171875,463136,100.37999725341797,100.9800033569336,100.23999786376953,100.72019958496094,2437611,229.6699981689453,229.86000061035156,229.52999877929688,229.61000061035156,322082,672.532470703125,673.8198852539062,672.47998046875,673.010009765625,382297
2025-12-05 19:45:00+00:00,321.0199890136719,321.4700012207031,320.8900146484375,321.30999755859375,117851,278.8800048828125,279.0199890136719,278.7283935546875,278.8832092285156,505325,100.72000122070312,100.8499984741211,100.51000213623047,100.625,1597362,229.60000610351562,229.72999572753906,229.44500732421875,229.6999969482422,303446,673.0150146484375,673.4249877929688,672.6199951171875,673.0999755859375,196405
2025-12-05 20:00:00+00:00,321.29998779296875,321.4100036621094,321.0400085449219,321.0799865722656,170138,278.8900146484375,278.94500732421875,278.5950927734375,278.8634033203125,486479,100.625,100.86000061035156,100.2300033569336,100.36499786376953,1961957,229.6999969482422,229.7449951171875,229.36500549316406,229.36500549316406,310216,673.0999755859375,673.1699829101562,670.7999877929688,672.1749877929688,258492
2025-12-05 20:15:00+00:00,321.07000732421875,321.2699890136719,320.8500061035156,321.0400085449219,207933,278.8599853515625,278.909912109375,278.5400085449219,278.8013916015625,482298,100.3635025024414,100.6500015258789,100.1500015258789,100.61000061035156,2073567,229.3699951171875,229.61000061035156,229.1300048828125,229.25999450683594,508741,672.1900024414062,673.4199829101562,672.0399780273438,672.7100219726562,274763
2025-12-05 20:30:00+00:00,321.07000732421875,321.6099853515625,320.9800109863281,321.4700012207031,268873,278.79998779296875,279.0249938964844,278.7900085449219,278.92999267578125,581249,100.61000061035156,100.66000366210938,100.0999984741211,100.22000122070312,2137023,229.25,229.5,229.13999938964844,229.3000030517578,531737,672.7000122070312,673.7999877929688,672.219970703125,673.3250122070312,381437
2025-12-05 20:45:00+00:00,321.4750061035156,322.30999755859375,320.9800109863281,322.05999755859375,1221452,278.9200134277344,278.9599914550781,278.19000244140625,278.7900085449219,2138221,100.22000122070312,100.4800033569336,99.75,100.2300033569336,5827268,229.30999755859375,229.63999938964844,228.5469970703125,229.5500030517578,2167689,673.27001953125,673.7999877929688,671.719970703125,673.4600219726562,786080
