Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,NFLX,NFLX,NFLX,NFLX,NFLX,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28 14:30:00-04:00,386.42010498046875,387.3500061035156,386.2200012207031,386.9800109863281,346861,86.2249984741211,86.44000244140625,86.22000122070312,86.28500366210938,1035793,310.7900085449219,311.3500061035156,310.7799987792969,310.9800109863281,837320,272.6549987792969,273.30999755859375,272.3900146484375,273.05999755859375,1207927,632.8599853515625,634.1199951171875,632.7841796875,633.4349975585938,284216
2026-05-28 14:45:00-04:00,386.989990234375,387.3299865722656,386.4100036621094,386.4100036621094,345239,86.28500366210938,86.40499877929688,86.19000244140625,86.23999786376953,743780,310.9800109863281,311.1803894042969,310.8450012207031,310.8500061035156,805762,273.0799865722656,274.19000244140625,272.94000244140625,273.9833984375,1513066,633.4000244140625,633.9199829101562,631.8699951171875,632.1199951171875,309488
2026-05-28 15:00:00-04:00,386.4200134277344,386.95001220703125,386.2699890136719,386.5,283281,86.24839782714844,86.25,86.05999755859375,86.20500183105469,821782,310.8399963378906,310.8900146484375,310.25,310.57000732421875,1988156,273.9700927734375,274.0199890136719,273.239990234375,273.4800109863281,1188038,632.1199951171875,632.4400024414062,631.489990234375,632.0399780273438,233156
2026-05-28 15:15:00-04:00,386.4700012207031,387.05999755859375,386.44500732421875,386.9549865722656,1202353,86.2042007446289,86.47000122070312,86.0999984741211,86.43910217285156,1706109,310.57000732421875,311.3550109863281,310.5299987792969,311.31500244140625,1298667,273.4800109863281,274.0987854003906,273.3999938964844,274.0199890136719,825924,632.0800170898438,633.97998046875,631.9099731445312,633.8250122070312,286360
2026-05-28 15:30:00-04:00,386.9599914550781,387.8500061035156,386.9599914550781,387.2200012207031,379439,86.43499755859375,86.55999755859375,86.37000274658203,86.40499877929688,1270545,311.31500244140625,311.57000732421875,310.9700012207031,311.2850036621094,1408425,274.0199890136719,274.239990234375,273.6123046875,273.7950134277344,1123213,633.8599853515625,635.25,633.7000122070312,634.35498046875,386040
2026-05-28 15:45:00-04:00,387.19000244140625,387.29998779296875,385.6600036621094,386.1499938964844,1190563,86.41000366210938,86.43000030517578,86.25499725341797,86.33000183105469,3238224,311.2799987792969,312.55999755859375,311.2699890136719,312.5,3408124,273.79998779296875,274.45001220703125,273.3699951171875,273.9599914550781,2701939,634.35498046875,635.7000122070312,633.280029296875,635.219970703125,910136
2026-05-29 09:30:00-04:00,381.20001220703125,381.2300109863281,376.5899963378906,379.7099914550781,3089538,86.25,86.66999816894531,85.73889923095703,85.9749984741211,2695646,311.7749938964844,315.0,311.5,314.0199890136719,4482210,271.31500244140625,274.75,270.67999267578125,274.3763122558594,4432993,633.969970703125,634.4600219726562,627.3400268554688,629.489990234375,1277844
2026-05-29 09:45:00-04:00,379.7449951171875,381.6499938964844,379.1199951171875,381.5,1053253,85.98500061035156,86.06999969482422,85.66000366210938,85.91999816894531,1203947,314.010009765625,314.17999267578125,312.8800964355469,313.4849853515625,1341464,274.4100036621094,274.5,272.9100036621094,273.3299865722656,1897775,629.5,629.760009765625,626.6199951171875,628.1400146484375,642833
2026-05-29 10:00:00-04:00,381.510009765625,381.6300048828125,379.5299987792969,379.7099914550781,808712,85.88999938964844,86.30999755859375,85.87000274658203,86.04499816894531,1469198,313.4800109863281,313.739990234375,312.82000732421875,313.30999755859375,1228217,273.2699890136719,273.6300048828125,271.5899963378906,271.6499938964844,1920129,628.094970703125,629.1400146484375,626.260009765625,626.5800170898438,549310
2026-05-29 10:15:00-04:00,379.760009765625,380.3900146484375,378.7699890136719,379.9200134277344,844958,86.04499816894531,86.20999908447266,85.92050170898438,86.04499816894531,874335,313.29998779296875,313.8999938964844,312.81988525390625,313.67498779296875,1402574,271.6499938964844,272.1400146484375,271.4800109863281,272.07000732421875,1229579,626.4401245117188,627.1298828125,623.9000854492188,624.9500122070312,569287
2026-05-29 10:30:00-04:00,379.8999938964844,380.0199890136719,377.2799987792969,377.45001220703125,848927,86.05000305175781,86.05000305175781,85.70999908447266,85.98500061035156,1373385,313.6600036621094,314.05999755859375,312.8999938964844,312.9949951171875,1410216,272.0450134277344,272.17498779296875,270.9200134277344,271.135009765625,1245924,624.9500122070312,625.0800170898438,623.3499755859375,624.5650024414062,531115
2026-05-29 10:45:00-04:00,377.4421081542969,379.6000061035156,377.2099914550781,379.0400085449219,723348,85.98200225830078,85.99500274658203,85.66000366210938,85.8949966430664,1138410,313.0,313.0,311.1449890136719,311.44000244140625,1784322,271.1400146484375,271.6499938964844,270.6099853515625,271.1300048828125,1826759,624.5399780273438,626.2999877929688,623.6514892578125,625.2999877929688,465790
2026-05-29 11:00:00-04:00,379.0400085449219,380.14788818359375,378.67999267578125,379.82501220703125,397763,85.8949966430664,86.44999694824219,85.86499786376953,86.36000061035156,1356344,311.3599853515625,311.4700012207031,310.4200134277344,310.8349914550781,1594028,271.1400146484375,272.239990234375,271.010009765625,272.1650085449219,979813,625.35498046875,627.7639770507812,624.9249877929688,627.594970703125,388878
2026-05-29 11:15:00-04:00,379.8699951171875,380.3800048828125,379.1499938964844,379.80010986328125,307824,86.3550033569336,86.45999908447266,86.20089721679688,86.43000030517578,828252,310.8500061035156,312.0,310.8301086425781,311.79998779296875,1037692,272.17999267578125,272.63641357421875,272.1499938964844,272.30499267578125,867571,627.5900268554688,629.5499877929688,627.3400268554688,628.2999877929688,477609
2026-05-29 11:30:00-04:00,379.9599914550781,380.260009765625,379.4599914550781,379.55999755859375,279185,86.43000030517578,86.48999786376953,86.27999877929688,86.31999969482422,715625,311.8299865722656,312.0199890136719,311.239990234375,311.2900085449219,705943,272.32501220703125,272.8598937988281,272.20001220703125,272.6499938964844,694509,628.489990234375,629.0999755859375,626.8800048828125,627.0599975585938,264498
2026-05-29 11:45:00-04:00,379.5350036621094,379.54998779296875,379.0,379.1400146484375,285899,86.31510162353516,86.4000015258789,86.2300033569336,86.2300033569336,567514,311.2900085449219,311.364990234375,310.5799865722656,310.5799865722656,913393,272.6499938964844,273.0400085449219,272.3100891113281,272.92999267578125,699009,627.2000122070312,627.8599853515625,627.0100708007812,627.7150268554688,166189
2026-05-29 12:00:00-04:00,379.1499938964844,379.7799987792969,378.94000244140625,379.739990234375,339497,86.23500061035156,86.23500061035156,86.05999755859375,86.18000030517578,546251,310.6000061035156,311.35980224609375,310.45001220703125,311.1326904296875,622411,272.9100036621094,273.0299987792969,272.4700012207031,272.6650085449219,547763,627.7150268554688,628.9099731445312,627.380126953125,628.6500854492188,263200
2026-05-29 12:15:00-04:00,379.7099914550781,380.3088073730469,379.6000061035156,379.7049865722656,863749,86.17500305175781,86.26000213623047,85.98999786376953,86.0199966430664,642088,311.135009765625,311.489990234375,310.864990234375,311.1900939941406,548232,272.70001220703125,272.80499267578125,271.7900085449219,271.7950134277344,763968,628.6849975585938,628.8400268554688,625.530029296875,625.7999877929688,301334
2026-05-29 12:30:00-04:00,379.69000244140625,380.0898132324219,379.17999267578125,379.7200012207031,499406,86.01010131835938,86.27799987792969,86.0,86.19999694824219,492312,311.20001220703125,311.69000244140625,311.05999755859375,311.3999938964844,597589,271.80999755859375,272.30499267578125,271.6549987792969,272.1700134277344,670301,625.8300170898438,627.0,624.5,625.0900268554688,420510
2026-05-29 12:45:00-04:00,379.71990966796875,379.71990966796875,378.7699890136719,379.2200012207031,562178,86.19999694824219,86.20999908447266,86.04499816894531,86.06839752197266,405548,311.3999938964844,311.4200134277344,310.8500061035156,311.0799865722656,455683,272.19000244140625,272.2799987792969,270.82000732421875,270.9800109863281,597105,625.1099853515625,625.3300170898438,624.030029296875,624.77001953125,360113
2026-05-29 13:00:00-04:00,379.2300109863281,379.43701171875,378.79998779296875,378.8349914550781,270433,86.06990051269531,86.08499908447266,85.91999816894531,85.99500274658203,675106,311.0899963378906,311.1000061035156,310.3999938964844,310.70001220703125,1174929,270.9800109863281,271.5199890136719,270.9200134277344,271.1449890136719,712386,624.7999877929688,626.0,624.4650268554688,625.2550048828125,398942
2026-05-29 13:15:00-04:00,378.8351135253906,379.239990234375,378.3999938964844,379.05999755859375,559123,85.99500274658203,86.12000274658203,85.97000122070312,86.05999755859375,523134,310.7099914550781,310.739990234375,310.20001220703125,310.4200134277344,1132705,271.1549987792969,271.4599914550781,270.8500061035156,271.2300109863281,793257,625.2550048828125,625.2550048828125,623.8209838867188,624.0700073242188,347194
2026-05-29 13:30:00-04:00,379.06500244140625,379.7099914550781,378.8800048828125,379.30499267578125,254053,86.06500244140625,86.30000305175781,86.06500244140625,86.18000030517578,688631,310.4200134277344,310.55999755859375,309.9100036621094,310.0450134277344,994718,271.2300109863281,271.25,270.95001220703125,271.0199890136719,593502,624.0700073242188,626.0700073242188,624.010009765625,626.0,312072
2026-05-29 13:45:00-04:00,379.30499267578125,379.864990234375,378.8800048828125,378.9200134277344,275720,86.16999816894531,86.17500305175781,85.98999786376953,86.06500244140625,604945,310.0400085449219,310.1199951171875,309.5299987792969,309.57000732421875,893068,271.0150146484375,271.5299987792969,270.8349914550781,270.910888671875,592252,626.0,627.2000122070312,625.8201293945312,625.8400268554688,358547
2026-05-29 14:00:00-04:00,378.92999267578125,380.0,378.6300048828125,379.32000732421875,309434,86.06500244140625,86.09100341796875,86.0,86.07499694824219,643280,309.57000732421875,310.2749938964844,309.5299987792969,310.090087890625,1009882,270.8999938964844,271.05999755859375,270.5400085449219,270.625,602877,625.85498046875,626.7100219726562,625.5,626.2550048828125,184651
2026-05-29 14:15:00-04:00,379.31500244140625,379.6700134277344,378.9599914550781,379.4649963378906,258357,86.08499908447266,86.0999984741211,85.91999816894531,85.95999908447266,694487,310.1099853515625,310.3599853515625,310.0350036621094,310.260009765625,581854,270.6199951171875,270.875,270.2300109863281,270.6449890136719,722403,626.25,627.8200073242188,626.0,627.4299926757812,360910
2026-05-29 14:30:00-04:00,379.489990234375,379.67999267578125,378.92999267578125,379.0,287248,85.95500183105469,85.95999908447266,85.83999633789062,85.9000015258789,885771,310.260009765625,310.69000244140625,310.25,310.57000732421875,972254,270.6549987792969,270.8399963378906,270.1300048828125,270.3900146484375,577494,627.5650024414062,628.1699829101562,626.1900024414062,626.52001953125,268747
2026-05-29 14:45:00-04:00,379.0199890136719,379.04998779296875,378.0400085449219,378.2449951171875,341911,85.89990234375,85.99500274658203,85.81999969482422,85.93499755859375,767672,310.5799865722656,310.7699890136719,310.2099914550781,310.5799865722656,534970,270.3900146484375,270.40008544921875,269.6400146484375,269.8299865722656,808511,626.52001953125,626.6099853515625,625.192626953125,626.0650024414062,266392
2026-05-29 15:00:00-04:00,378.2699890136719,379.0400085449219,378.25,378.6499938964844,864861,85.93499755859375,86.0999984741211,85.91999816894531,86.07499694824219,830505,310.5799865722656,311.6300048828125,310.5799865722656,311.5799865722656,1707081,269.8349914550781,270.635009765625,269.67498779296875,270.29998779296875,1018758,626.1199951171875,628.469970703125,625.5800170898438,628.0850219726562,357460
2026-05-29 15:15:00-04:00,378.6400146484375,379.07000732421875,378.0,378.9700012207031,410297,86.07499694824219,86.2750015258789,86.03500366210938,86.2750015258789,688519,311.5690002441406,311.6300048828125,310.8949890136719,311.44500732421875,831451,270.2950134277344,270.9599914550781,270.17999267578125,270.90899658203125,918578,628.0700073242188,630.02001953125,627.5999755859375,629.375,508731
2026-05-29 15:30:00-04:00,378.989990234375,379.4100036621094,378.3800048828125,378.44000244140625,514386,86.2750015258789,86.40499877929688,86.19000244140625,86.30000305175781,1178174,311.45001220703125,311.989990234375,311.3599853515625,311.739990234375,1058015,270.90008544921875,271.3599853515625,270.8800048828125,271.0299987792969,986946,629.4099731445312,630.3499755859375,628.9401245117188,629.7899780273438,484762
2026-05-29 15:45:00-04:00,378.44000244140625,378.4700012207031,374.29998779296875,376.3800048828125,5487745,86.29000091552734,86.44999694824219,85.93000030517578,86.0199966430664,3009677,311.760009765625,313.1099853515625,311.5899963378906,312.07000732421875,4265683,271.0199890136719,272.130615234375,270.4599914550781,270.6499938964844,3483681,629.780029296875,634.5,629.010009765625,632.52001953125,2228492
