Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,NFLX,NFLX,NFLX,NFLX,NFLX,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL,META,META,META,META,META
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22 19:15:00+00:00,331.8299865722656,332.260009765625,331.7650146484375,332.17999267578125,297751,83.22509765625,83.43000030517578,83.13999938964844,83.4000015258789,869114,235.0,235.14999389648438,234.91000366210938,235.02000427246094,310925,250.82460021972656,250.94000244140625,250.4499969482422,250.52000427246094,486368,645.6900024414062,647.4400024414062,645.5,646.8150024414062,300412
2026-01-22 19:30:00+00:00,332.19000244140625,332.25,331.7099914550781,331.8299865722656,408666,83.40499877929688,83.41999816894531,83.13999938964844,83.27010345458984,1025261,235.00999450683594,235.0399932861328,234.51010131835938,234.59500122070312,388088,250.50999450683594,250.625,249.52000427246094,249.52999877929688,791244,646.8200073242188,646.97998046875,645.1099853515625,646.27001953125,245124
2026-01-22 19:45:00+00:00,331.8301086425781,331.9599914550781,331.239990234375,331.5299987792969,392374,83.27649688720703,83.5999984741211,83.26000213623047,83.4000015258789,1060424,234.5800018310547,234.62510681152344,234.22999572753906,234.24879455566406,463871,249.52000427246094,249.60000610351562,248.76980590820312,248.8800048828125,966833,646.3099975585938,647.22998046875,646.10498046875,646.1300048828125,353133
2026-01-22 20:00:00+00:00,331.4800109863281,331.57000732421875,330.57220458984375,330.7900085449219,245964,83.40499877929688,83.47000122070312,83.30999755859375,83.44499969482422,792740,234.22500610351562,234.66000366210938,234.1999969482422,234.5800018310547,479059,248.86000061035156,249.2198944091797,248.80999755859375,249.05999755859375,665233,646.0800170898438,647.25,645.7061157226562,646.239990234375,313984
2026-01-22 20:15:00+00:00,330.80999755859375,330.9700012207031,329.7152099609375,329.7300109863281,506465,83.44499969482422,83.55999755859375,83.30500030517578,83.31449890136719,1216157,234.58999633789062,234.72999572753906,233.97000122070312,233.97000122070312,518408,249.02000427246094,249.1699981689453,248.26510620117188,248.3699951171875,931898,646.3400268554688,646.9948120117188,645.760009765625,646.1099853515625,371424
2026-01-22 20:30:00+00:00,329.7200012207031,332.13250732421875,328.885009765625,329.6449890136719,1827250,83.31009674072266,83.42500305175781,83.02999877929688,83.04499816894531,1513932,233.9600067138672,234.0699005126953,233.63999938964844,233.9199981689453,553803,248.33999633789062,248.85000610351562,248.30999755859375,248.6300048828125,742574,646.0750122070312,646.4600219726562,644.47998046875,646.3300170898438,485534
2026-01-22 20:45:00+00:00,329.6700134277344,331.05999755859375,329.6700134277344,330.79998779296875,6342366,83.04499816894531,83.55000305175781,83.04000091552734,83.52999877929688,3549835,233.93499755859375,234.36990356445312,233.8699951171875,234.2899932861328,1175577,248.60989379882812,248.9199981689453,248.17999267578125,248.36000061035156,2048908,646.3798217773438,648.22998046875,645.6799926757812,647.8099975585938,988736
2026-01-23 14:30:00+00:00,330.8599853515625,333.1499938964844,330.260009765625,333.1499938964844,1383114,84.0,85.12000274658203,83.87999725341797,84.8499984741211,6091693,236.22000122070312,236.6300048828125,234.72500610351562,235.99330139160156,2368448,245.75,246.47999572753906,245.3341064453125,245.83009338378906,3288078,644.8350219726562,653.7999877929688,644.4450073242188,649.3499755859375,1341331
2026-01-23 14:45:00+00:00,333.1199951171875,334.0299987792969,331.10009765625,331.82000732421875,786640,84.8499984741211,85.12000274658203,84.4800033569336,85.11000061035156,2384131,236.0,236.5500030517578,235.49000549316406,236.3800048828125,1124677,245.8300018310547,246.2736053466797,244.67999267578125,245.88999938964844,2023390,649.47998046875,656.5,648.6500244140625,655.6699829101562,1006512
2026-01-23 15:00:00+00:00,331.9049987792969,332.4599914550781,330.2875061035156,330.44000244140625,648513,85.11000061035156,85.45999908447266,84.9000015258789,85.26010131835938,2164835,236.4199981689453,237.67999267578125,236.2100067138672,237.5850067138672,1369501,245.9199981689453,246.4499969482422,245.80999755859375,245.9499969482422,1121755,655.9000244140625,661.0,655.7901000976562,658.4949951171875,1157059
2026-01-23 15:15:00+00:00,330.3900146484375,332.6400146484375,330.1700134277344,332.4100036621094,482533,85.2656021118164,85.44000244140625,85.05999755859375,85.30999755859375,2027070,237.60000610351562,238.17999267578125,236.97999572753906,238.0,1071369,245.94000244140625,247.24000549316406,245.7100067138672,247.01010131835938,1167913,658.4400024414062,660.489990234375,656.9500122070312,658.3007202148438,694247
2026-01-23 15:30:00+00:00,332.4849853515625,332.7900085449219,331.30999755859375,331.635009765625,271362,85.31500244140625,85.6500015258789,85.13999938964844,85.1449966430664,1703994,237.97999572753906,238.1199951171875,237.39010620117188,237.7899932861328,753326,247.02000427246094,248.3350067138672,246.97000122070312,248.0399932861328,932602,658.0900268554688,659.3499755859375,656.4199829101562,659.344970703125,374533
2026-01-23 15:45:00+00:00,331.54998779296875,332.29998779296875,331.07000732421875,331.82501220703125,470054,85.1449966430664,85.26000213623047,85.0199966430664,85.2300033569336,1403162,237.77499389648438,239.89999389648438,237.75999450683594,239.89999389648438,1329560,248.06100463867188,249.3000030517578,247.85000610351562,248.97999572753906,944450,659.3499755859375,661.780029296875,658.5050048828125,661.280029296875,521613
2026-01-23 16:00:00+00:00,332.010009765625,332.5249938964844,330.70001220703125,330.9200134277344,750318,85.2300033569336,85.70999908447266,85.0999984741211,85.5199966430664,1691302,239.9199981689453,240.4499969482422,239.25,239.50999450683594,1148888,248.97999572753906,249.41000366210938,248.64010620117188,248.8300018310547,717208,661.739990234375,663.2000122070312,660.635009765625,661.75,543957
2026-01-23 16:15:00+00:00,330.8699951171875,331.4100036621094,330.4700012207031,330.6400146484375,335410,85.5199966430664,85.7300033569336,85.4749984741211,85.65599822998047,1109972,239.51499938964844,239.5500030517578,238.86000061035156,239.15499877929688,753763,248.82839965820312,248.93499755859375,248.27999877929688,248.35000610351562,684556,661.8200073242188,662.0900268554688,660.2000122070312,661.7999877929688,401955
2026-01-23 16:30:00+00:00,330.6199951171875,330.94000244140625,329.92999267578125,330.6199951171875,550975,85.6500015258789,86.27999877929688,85.6404037475586,86.19499969482422,1781394,239.10499572753906,240.3300018310547,238.88999938964844,239.88499450683594,666221,248.3699951171875,248.70689392089844,247.8800048828125,248.30999755859375,693649,661.719970703125,663.6500244140625,661.35009765625,662.6099853515625,350429
2026-01-23 16:45:00+00:00,330.635009765625,330.635009765625,328.3299865722656,328.7749938964844,845092,86.19499969482422,86.26499938964844,86.04000091552734,86.09500122070312,1396544,239.8800048828125,240.32000732421875,239.51499938964844,240.05999755859375,686447,248.30999755859375,248.6300048828125,248.0399932861328,248.24000549316406,536360,662.5399780273438,663.219970703125,661.6900024414062,661.9849853515625,267341
2026-01-23 17:00:00+00:00,328.7099914550781,329.1199951171875,327.9700012207031,329.07501220703125,685069,86.08999633789062,86.08999633789062,85.7125015258789,85.8949966430664,998521,240.02000427246094,240.11000061035156,239.64500427246094,240.00999450683594,646884,248.24000549316406,248.25999450683594,247.8800048828125,248.0500030517578,501500,661.9849853515625,662.1370239257812,660.3599853515625,661.6300048828125,269849
2026-01-23 17:15:00+00:00,328.79998779296875,329.1300048828125,328.4800109863281,329.1000061035156,315779,85.8949966430664,86.06999969482422,85.80000305175781,85.8385009765625,1012513,240.00999450683594,240.02999877929688,239.72999572753906,239.86500549316406,359719,248.125,248.8000030517578,247.9499969482422,248.73989868164062,533551,661.614990234375,662.5999755859375,660.8099975585938,662.364990234375,203596
2026-01-23 17:30:00+00:00,329.1000061035156,329.1791076660156,328.1300048828125,328.4100036621094,425932,85.83499908447266,86.23999786376953,85.77999877929688,86.19999694824219,1142552,239.87989807128906,239.99000549316406,239.0800018310547,239.17010498046875,515971,248.72000122070312,248.80990600585938,247.89300537109375,248.0800018310547,448129,662.280029296875,662.6900024414062,660.426025390625,660.7150268554688,243512
2026-01-23 17:45:00+00:00,328.45001220703125,328.7900085449219,328.010009765625,328.54998779296875,374297,86.19999694824219,86.30000305175781,85.9000015258789,85.91500091552734,1358655,239.17999267578125,239.49000549316406,238.82249450683594,239.19000244140625,531196,248.0800018310547,248.2198944091797,247.61000061035156,247.7899932861328,550414,660.7150268554688,662.7890014648438,659.9099731445312,662.4400024414062,332078
2026-01-23 18:00:00+00:00,328.5299987792969,329.2449951171875,328.489990234375,328.8699951171875,388064,85.91500091552734,86.1050033569336,85.79000091552734,85.97000122070312,803547,239.1699981689453,239.77999877929688,239.14999389648438,239.31500244140625,550000,247.77000427246094,248.05999755859375,247.64999389648438,247.69769287109375,521096,662.3699951171875,665.2550048828125,662.2000122070312,664.1799926757812,493902
2026-01-23 18:15:00+00:00,328.8999938964844,329.25,328.7799987792969,329.1400146484375,249208,85.97000122070312,86.03500366210938,85.9000015258789,86.0,879224,239.40499877929688,239.63999938964844,239.26010131835938,239.40609741210938,295795,247.7050018310547,248.16000366210938,247.6959991455078,247.92999267578125,397677,664.1849975585938,665.6500244140625,664.1300048828125,665.510009765625,704111
2026-01-23 18:30:00+00:00,329.1300048828125,329.510009765625,328.8999938964844,329.3699951171875,250058,86.01000213623047,86.02999877929688,85.5999984741211,85.6050033569336,756364,239.42999267578125,239.58999633789062,239.02999877929688,239.0850067138672,353820,247.9600067138672,248.0299072265625,247.33999633789062,247.38999938964844,523188,665.5900268554688,666.25,663.7100219726562,664.0900268554688,310304
2026-01-23 18:45:00+00:00,329.3900146484375,330.0199890136719,329.1400146484375,329.7900085449219,707876,85.5999984741211,85.84500122070312,85.41500091552734,85.80500030517578,1130726,239.08999633789062,239.25999450683594,238.91000366210938,239.0915985107422,301090,247.3800048828125,247.55999755859375,246.97000122070312,247.52000427246094,573818,663.9600219726562,665.1300048828125,663.4500122070312,663.614990234375,243760
2026-01-23 19:00:00+00:00,329.75,330.17999267578125,329.67999267578125,329.69500732421875,254282,85.80999755859375,85.8499984741211,85.58000183105469,85.59500122070312,625858,239.10000610351562,239.64500427246094,239.0500030517578,239.44500732421875,360857,247.52999877929688,247.8800048828125,247.22999572753906,247.77000427246094,664368,663.5999755859375,665.4450073242188,663.4299926757812,665.135009765625,227822
2026-01-23 19:15:00+00:00,329.6300048828125,330.17999267578125,329.5450134277344,329.8699951171875,235867,85.59500122070312,85.70999908447266,85.57499694824219,85.59500122070312,474760,239.42999267578125,239.9149932861328,239.4199981689453,239.4499969482422,415480,247.7550048828125,248.00999450683594,247.47000122070312,247.47500610351562,527493,665.0999755859375,666.4899291992188,664.280029296875,664.280029296875,261170
2026-01-23 19:30:00+00:00,329.8399963378906,330.010009765625,329.3399963378906,329.6199951171875,232667,85.59700012207031,85.66929626464844,85.43000030517578,85.51499938964844,878800,239.4499969482422,239.75,239.27000427246094,239.63999938964844,412606,247.47000122070312,248.19400024414062,247.40499877929688,248.1510009765625,441537,664.280029296875,664.75,663.3629760742188,663.8699951171875,249608
2026-01-23 19:45:00+00:00,329.614990234375,329.9800109863281,329.54998779296875,329.6650085449219,298045,85.51499938964844,85.81999969482422,85.44499969482422,85.6050033569336,733687,239.63999938964844,239.99000549316406,239.5,239.88999938964844,364528,248.14999389648438,248.25,247.91000366210938,248.1699981689453,410790,663.8499755859375,664.6099853515625,663.0999755859375,663.2100219726562,191545
2026-01-23 20:00:00+00:00,329.6700134277344,329.75,328.760009765625,328.989990234375,271303,85.62000274658203,85.63500213623047,85.46499633789062,85.47000122070312,679812,239.91000366210938,239.968505859375,239.00999450683594,239.1300048828125,496827,248.1699981689453,248.25999450683594,247.9600067138672,248.1855010986328,450889,663.2100219726562,663.2100219726562,661.4400024414062,662.719970703125,222313
2026-01-23 20:15:00+00:00,328.92498779296875,329.0799865722656,328.54998779296875,328.6400146484375,334839,85.47000122070312,85.69999694824219,85.45999908447266,85.66919708251953,830323,239.31500244140625,239.50999450683594,239.25,239.27000427246094,485059,248.21499633789062,248.47000122070312,248.14999389648438,248.19000244140625,638107,662.7000122070312,663.0999755859375,661.780029296875,662.0999755859375,238640
2026-01-23 20:30:00+00:00,328.6400146484375,328.9100036621094,328.4700927734375,328.5450134277344,292451,85.66500091552734,86.01499938964844,85.54000091552734,86.00499725341797,1192879,239.27999877929688,239.44500732421875,238.97000122070312,239.1750030517578,600779,248.19000244140625,248.72999572753906,248.05999755859375,248.7100067138672,726209,662.0469970703125,662.1799926757812,660.0800170898438,660.5900268554688,357283
2026-01-23 20:45:00+00:00,328.5400085449219,328.6700134277344,328.0,328.42999267578125,1017400,86.00499725341797,86.19000244140625,85.78500366210938,86.08000183105469,3471440,239.17990112304688,239.35499572753906,238.57000732421875,239.19000244140625,1771730,248.7100067138672,248.85000610351562,247.7449951171875,247.97000122070312,1909585,660.5900268554688,660.6400146484375,657.5,658.75,1120902
