Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,META,META,META,META,META,GOOG,GOOG,GOOG,GOOG,GOOG,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 17:30:00+00:00,94.76499938964844,94.98999786376953,94.68000030517578,94.96060180664062,282410,617.7000122070312,619.3350830078125,616.75,618.635009765625,142918,307.45001220703125,307.6400146484375,307.1000061035156,307.5899963378906,155979,210.8300018310547,211.08999633789062,210.47999572753906,210.8000030517578,592057,250.7899932861328,250.98989868164062,250.5399932861328,250.84500122070312,4584062
2026-03-18 17:45:00+00:00,94.95999908447266,95.0999984741211,94.91999816894531,95.04000091552734,304559,618.6950073242188,620.1599731445312,618.4400024414062,619.780029296875,145866,307.5799865722656,308.1199951171875,307.55010986328125,307.9100036621094,96819,210.8000030517578,211.33999633789062,210.76339721679688,211.19500732421875,540683,250.86000061035156,251.41000366210938,250.7899932861328,251.3350067138672,265978
2026-03-18 18:00:00+00:00,95.04000091552734,95.33499908447266,95.02999877929688,95.1449966430664,499876,619.8900146484375,621.1599731445312,619.780029296875,620.344970703125,172676,307.9800109863281,308.489990234375,307.6650085449219,307.739990234375,164673,211.17999267578125,211.55999755859375,210.97000122070312,211.19000244140625,564162,251.3699951171875,251.64759826660156,251.10000610351562,251.3000030517578,4968013
2026-03-18 18:15:00+00:00,95.14990234375,95.16000366210938,94.95999908447266,95.1449966430664,379445,620.3499755859375,620.4199829101562,618.1500854492188,618.6055297851562,163780,307.7200012207031,307.75,307.1600036621094,307.239990234375,191433,211.1811065673828,211.1811065673828,210.7100067138672,211.11000061035156,379622,251.3000030517578,251.3000030517578,250.72999572753906,250.9600067138672,376668
2026-03-18 18:30:00+00:00,95.1449966430664,95.29000091552734,94.9800033569336,95.12000274658203,6467938,618.5599975585938,619.3599853515625,617.3944702148438,617.5842895507812,182303,307.29998779296875,307.3900146484375,306.4700012207031,307.07000732421875,308406,211.08999633789062,211.3300018310547,210.5800018310547,211.00999450683594,581217,250.94000244140625,250.94500732421875,249.97000122070312,250.38999938964844,5855888
2026-03-18 18:45:00+00:00,95.11499786376953,95.16000366210938,94.87999725341797,94.92500305175781,534378,617.5399780273438,617.6599731445312,615.3099975585938,615.4099731445312,2239542,307.07000732421875,307.1600036621094,306.364990234375,306.4049987792969,174700,210.9615936279297,211.0500030517578,209.77999877929688,209.82000732421875,738543,250.3699951171875,250.4499053955078,249.87010192871094,249.8800048828125,303230
2026-03-18 19:00:00+00:00,94.91999816894531,95.26000213623047,94.87999725341797,95.15499877929688,540158,615.2999877929688,618.219970703125,615.0599975585938,617.6300048828125,2351078,306.4200134277344,307.44000244140625,306.3299865722656,307.2200012207031,167099,209.80499267578125,210.19000244140625,209.57000732421875,209.94000244140625,847304,249.8800048828125,250.52000427246094,249.77499389648438,250.17999267578125,534637
2026-03-18 19:15:00+00:00,95.16000366210938,95.16999816894531,94.8499984741211,94.97000122070312,545865,617.6400146484375,617.6500244140625,616.4442749023438,616.77001953125,218461,307.19000244140625,307.1940002441406,306.4599914550781,306.5950012207031,2949592,209.94000244140625,209.9949951171875,209.30999755859375,209.75999450683594,813465,250.16990661621094,250.2449951171875,249.61000061035156,249.67999267578125,463164
2026-03-18 19:30:00+00:00,94.9800033569336,95.0999984741211,94.95999908447266,95.01499938964844,563260,616.77001953125,617.0499877929688,614.6099853515625,615.0399780273438,293992,306.5899963378906,306.75,305.75,305.9100036621094,219981,209.75,209.99000549316406,208.9600067138672,209.03500366210938,945691,249.69400024414062,249.85989379882812,249.0,249.17999267578125,664288
2026-03-18 19:45:00+00:00,95.01000213623047,95.05000305175781,94.65499877929688,94.74500274658203,1508353,615.0499877929688,616.6080932617188,614.6199951171875,615.719970703125,572715,305.9200134277344,306.80999755859375,305.5494079589844,306.239990234375,644935,209.02499389648438,210.07000732421875,208.8300018310547,209.86000061035156,2701405,249.1699981689453,250.35000610351562,249.07000732421875,249.91000366210938,2334389
2026-03-19 13:30:00+00:00,94.30999755859375,95.75,93.91719818115234,94.12999725341797,2075854,611.9600219726562,612.7899780273438,608.0999755859375,610.9400024414062,1371465,303.2099914550781,303.3299865722656,301.0,302.2900085449219,915993,207.05999755859375,208.25,206.05999755859375,207.9499969482422,2846750,249.39999389648438,250.6999969482422,247.3000030517578,250.4882049560547,3878911
2026-03-19 13:45:00+00:00,94.12000274658203,94.17500305175781,93.66000366210938,94.03500366210938,936340,610.6900024414062,613.0,609.10498046875,612.5800170898438,898774,302.3500061035156,303.92999267578125,301.7481994628906,303.5199890136719,433279,207.9499969482422,209.05999755859375,207.17999267578125,208.30990600585938,1153357,250.47000122070312,251.8300018310547,250.34500122070312,250.7801055908203,953541
2026-03-19 14:00:00+00:00,94.04000091552734,94.06999969482422,93.04000091552734,93.05000305175781,3805249,612.5,612.989990234375,608.4199829101562,608.9000244140625,853962,303.5400085449219,304.3900146484375,303.2200012207031,303.9800109863281,467246,208.27999877929688,208.6580047607422,207.16000366210938,207.6300048828125,844311,250.8000030517578,251.17909240722656,250.1999969482422,250.71499633789062,722174
2026-03-19 14:15:00+00:00,93.05000305175781,93.1050033569336,92.72000122070312,92.82009887695312,3421735,608.8900146484375,609.3200073242188,606.5800170898438,607.0150146484375,991222,304.010009765625,304.1300048828125,302.2149963378906,302.3699951171875,325279,207.61000061035156,207.74000549316406,206.61000061035156,206.88999938964844,801182,250.7100067138672,250.8000030517578,249.6649932861328,249.8000030517578,518301
2026-03-19 14:30:00+00:00,92.82499694824219,93.375,92.81999969482422,92.89990234375,667087,606.9450073242188,609.280029296875,606.8800048828125,607.6298828125,1088604,302.3349914550781,303.3399963378906,302.3349914550781,302.8500061035156,303868,206.88499450683594,207.80999755859375,206.8800048828125,207.30999755859375,3762227,249.80099487304688,250.7100067138672,249.56500244140625,249.63499450683594,529173
2026-03-19 14:45:00+00:00,92.8949966430664,92.94499969482422,92.66999816894531,92.78500366210938,661454,607.41748046875,609.0800170898438,607.1801147460938,608.114990234375,117554,302.7799987792969,304.1600036621094,302.5199890136719,303.70001220703125,343183,207.33999633789062,207.86000061035156,207.13499450683594,207.58999633789062,369939,249.63499450683594,250.1999969482422,249.34579467773438,249.86500549316406,466238
2026-03-19 15:00:00+00:00,92.77999877929688,93.01499938964844,92.7020034790039,93.01499938964844,565591,608.1099853515625,610.3300170898438,607.8200073242188,608.9749755859375,202310,303.6600036621094,304.55999755859375,303.6400146484375,304.25,277915,207.5800018310547,208.8000030517578,207.50999450683594,208.65499877929688,749534,249.86000061035156,250.27000427246094,249.60499572753906,250.10000610351562,3800749
2026-03-19 15:15:00+00:00,93.01000213623047,93.02999877929688,92.51000213623047,92.52639770507812,4990828,609.0700073242188,609.6199951171875,606.010009765625,606.6599731445312,246711,304.2699890136719,304.2699890136719,302.67999267578125,302.739990234375,267291,208.66000366210938,208.74000549316406,207.35000610351562,207.44000244140625,607679,250.10000610351562,250.1699981689453,249.14010620117188,249.41000366210938,3711304
2026-03-19 15:30:00+00:00,92.5250015258789,92.625,92.26000213623047,92.30500030517578,659132,606.5999755859375,606.739990234375,605.0700073242188,605.4600219726562,1506148,302.6199951171875,302.70001220703125,302.05999755859375,302.42999267578125,253856,207.42999267578125,207.5998992919922,206.99000549316406,207.0334014892578,4869099,249.41000366210938,249.50999450683594,249.125,249.14999389648438,388405
2026-03-19 15:45:00+00:00,92.30169677734375,92.44999694824219,92.2500991821289,92.38500213623047,5686448,605.4099731445312,606.9299926757812,605.0999755859375,606.739990234375,182551,302.44000244140625,303.739990234375,302.239990234375,303.7200012207031,234958,207.0540008544922,207.5449981689453,206.92999267578125,207.5,4647977,249.1531982421875,249.74899291992188,249.0399932861328,249.60000610351562,4212730
2026-03-19 16:00:00+00:00,92.37999725341797,92.54000091552734,92.0,92.02999877929688,939198,606.6500244140625,608.4500122070312,606.3499755859375,606.47998046875,232769,303.6831970214844,304.54998779296875,303.510009765625,304.1000061035156,222852,207.5,207.9102020263672,207.24000549316406,207.3300018310547,5718067,249.6199951171875,249.95260620117188,249.3679962158203,249.64999389648438,4508099
2026-03-19 16:15:00+00:00,92.0250015258789,92.12000274658203,91.95500183105469,92.02999877929688,751602,606.4500122070312,607.0999755859375,605.72998046875,607.0399780273438,148583,304.1600036621094,304.3699951171875,303.6300964355469,304.1650085449219,155864,207.3300018310547,207.44000244140625,206.8800048828125,207.25,499249,249.63999938964844,249.6999969482422,248.8800048828125,249.25999450683594,401947
2026-03-19 16:30:00+00:00,92.02999877929688,92.05999755859375,91.7249984741211,91.7699966430664,633935,606.8416137695312,607.0999755859375,605.02001953125,606.8900146484375,287189,304.19500732421875,304.5,303.4914855957031,304.3550109863281,147111,207.25999450683594,207.46499633789062,206.6300048828125,207.4261016845703,459735,249.27499389648438,249.4199981689453,248.4199981689453,248.52000427246094,481035
2026-03-19 16:45:00+00:00,91.7699966430664,91.77999877929688,91.22000122070312,91.36499786376953,7202132,606.7999877929688,606.9166259765625,605.6500244140625,606.6699829101562,106432,304.3800048828125,304.7200012207031,303.8699951171875,304.5899963378906,167492,207.44500732421875,207.52000427246094,206.9199981689453,207.26800537109375,420501,248.5500030517578,248.57000732421875,247.8699951171875,248.05999755859375,5073183
2026-03-19 17:00:00+00:00,91.37000274658203,91.41999816894531,90.94000244140625,91.01499938964844,949313,606.760009765625,606.760009765625,604.5999755859375,604.8099975585938,1966737,304.6199951171875,304.6199951171875,303.57000732421875,303.8999938964844,2460539,207.27999877929688,207.3699951171875,206.69000244140625,206.7899932861328,553264,248.02499389648438,248.22500610351562,247.7100067138672,247.97000122070312,5642010
2026-03-19 17:15:00+00:00,91.01499938964844,91.19000244140625,90.94999694824219,91.07499694824219,775697,604.8900146484375,606.0,604.875,605.25,2125124,303.9599914550781,304.42999267578125,303.55999755859375,304.2550048828125,141786,206.80999755859375,207.25,206.69000244140625,207.05999755859375,7325124,248.0,248.53990173339844,247.91000366210938,248.2801055908203,5640302
2026-03-19 17:30:00+00:00,91.07499694824219,91.14990234375,90.87000274658203,90.94499969482422,708512,605.2949829101562,605.9400024414062,603.6199951171875,603.7249755859375,182585,304.2799987792969,304.4469909667969,303.54998779296875,304.1300048828125,218431,207.07000732421875,207.27999877929688,206.83999633789062,207.1649932861328,409994,248.2949981689453,248.4499969482422,247.77999877929688,247.99000549316406,236233
2026-03-19 17:45:00+00:00,90.94499969482422,91.23500061035156,90.83999633789062,90.88500213623047,606141,603.6900024414062,605.4500122070312,603.6799926757812,604.2449951171875,179469,304.1300048828125,304.71990966796875,303.9150085449219,304.2799987792969,142776,207.16700744628906,207.55499267578125,206.97500610351562,207.38999938964844,337600,248.00999450683594,248.30999755859375,247.7299041748047,247.9542999267578,6088553
2026-03-19 18:00:00+00:00,90.88500213623047,91.1500015258789,90.7750015258789,91.125,690925,604.219970703125,605.4299926757812,603.219970703125,605.1799926757812,191439,304.2200012207031,304.6700134277344,303.6499938964844,304.5199890136719,192853,207.35000610351562,207.91009521484375,207.24020385742188,207.72149658203125,434303,247.9600067138672,248.5299072265625,247.6699981689453,248.39999389648438,6307044
2026-03-19 18:15:00+00:00,91.125,91.15499877929688,91.0250015258789,91.11000061035156,557775,605.1500244140625,605.22998046875,603.7100219726562,603.7899780273438,2576013,304.5400085449219,304.6400146484375,304.0199890136719,304.0199890136719,122069,207.73500061035156,207.78990173339844,207.24000549316406,207.24000549316406,414872,248.39500427246094,248.5,248.01800537109375,248.02200317382812,208474
2026-03-19 18:30:00+00:00,91.11499786376953,91.20999908447266,91.06500244140625,91.08499908447266,398645,603.7899780273438,603.885009765625,602.6649780273438,602.969970703125,178583,304.0,304.2300109863281,303.6400146484375,303.7900085449219,137512,207.24000549316406,207.33949279785156,206.8000030517578,206.85000610351562,375565,248.00999450683594,248.1999969482422,247.6699981689453,247.7200927734375,6537580
2026-03-19 18:45:00+00:00,91.08999633789062,91.4800033569336,91.01000213623047,91.41500091552734,10028689,602.969970703125,605.1599731445312,602.260009765625,604.7800903320312,255522,303.81500244140625,305.2049865722656,303.7550048828125,304.9200134277344,189902,206.8350067138672,207.75,206.75,207.5449981689453,541139,247.7100067138672,248.57000732421875,247.7100067138672,248.4001007080078,7019019
2026-03-19 19:00:00+00:00,91.41500091552734,91.86000061035156,91.37999725341797,91.83499908447266,641436,604.8699951171875,609.0999755859375,604.5,607.9600219726562,440103,304.8900146484375,306.4700012207031,304.8900146484375,305.99200439453125,483956,207.5500030517578,209.1199951171875,207.47500610351562,208.80999755859375,1009171,248.42999267578125,249.58999633789062,248.39999389648438,249.05999755859375,862424
2026-03-19 19:15:00+00:00,91.83499908447266,91.91999816894531,91.68499755859375,91.80500030517578,785915,607.9349975585938,608.7493896484375,605.4000244140625,606.1300048828125,221626,305.96600341796875,306.67999267578125,305.1199951171875,305.4800109863281,337190,208.8300018310547,209.00999450683594,207.7899932861328,208.02999877929688,721555,249.0500030517578,249.3699951171875,248.1699981689453,248.47000122070312,602727
2026-03-19 19:30:00+00:00,91.80500030517578,92.04499816894531,91.77999877929688,91.92990112304688,816123,606.0084838867188,606.530029296875,604.8400268554688,605.9000244140625,227959,305.44000244140625,305.95001220703125,304.9200134277344,305.75,3529218,208.02999877929688,208.61000061035156,207.86000061035156,208.4199981689453,867139,248.44000244140625,248.85000610351562,248.2899932861328,248.51499938964844,545018
2026-03-19 19:45:00+00:00,91.91999816894531,91.98999786376953,91.62999725341797,91.78500366210938,3187528,605.8499755859375,606.9500122070312,604.9299926757812,606.8358764648438,543885,305.6600036621094,306.1199951171875,305.42498779296875,305.67999267578125,796108,208.41000366210938,208.9949951171875,208.27000427246094,208.80999755859375,1958204,248.50999450683594,249.3300018310547,248.3000030517578,248.90699768066406,1863597
2026-03-20 13:30:00+00:00,91.37000274658203,91.63999938964844,90.7699966430664,91.40499877929688,6208221,603.530029296875,603.9550170898438,598.7999877929688,599.4199829101562,3080300,304.135009765625,304.3699951171875,301.3999938964844,302.6650085449219,4550031,207.5,207.52999877929688,205.14999389648438,206.77999877929688,11502347,248.11000061035156,248.72999572753906,246.61000061035156,247.3300018310547,11910789
2026-03-20 13:45:00+00:00,91.4000015258789,91.66000366210938,90.69000244140625,90.8499984741211,1486591,599.510009765625,601.280029296875,593.7999877929688,593.7999877929688,906033,302.6499938964844,302.989990234375,300.4700012207031,300.7298889160156,919468,206.7899932861328,207.24000549316406,205.30999755859375,205.6300048828125,2389163,247.33999633789062,248.75999450683594,247.3000030517578,247.67999267578125,1699712
2026-03-20 14:00:00+00:00,90.8499984741211,91.25499725341797,90.7249984741211,91.25,1385741,593.8699951171875,595.1400146484375,593.219970703125,594.0150146484375,668853,300.67999267578125,301.2200012207031,299.9800109863281,300.5899963378906,867319,205.64999389648438,206.9499053955078,205.5500030517578,206.4550018310547,1406552,247.66000366210938,247.7550048828125,246.82000732421875,247.64089965820312,1685679
2026-03-20 14:15:00+00:00,91.24500274658203,91.62000274658203,91.13999938964844,91.37999725341797,2438709,594.0,596.3900146484375,593.8699951171875,595.7999877929688,417522,300.5450134277344,301.57940673828125,300.5450134277344,300.8999938964844,820224,206.4600067138672,206.92010498046875,206.24310302734375,206.75,1452572,247.6300048828125,248.4600067138672,247.59109497070312,247.75999450683594,1092149
2026-03-20 14:30:00+00:00,91.38999938964844,91.49500274658203,91.08999633789062,91.25599670410156,1275088,596.010009765625,596.719970703125,594.5300903320312,595.4949951171875,437977,300.8999938964844,301.2998962402344,300.42999267578125,300.6700134277344,602839,206.77999877929688,207.17999267578125,206.47000122070312,206.7949981689453,1237425,247.80999755859375,248.07000732421875,247.16009521484375,248.01409912109375,941068
2026-03-20 14:45:00+00:00,91.2509994506836,91.41999816894531,91.16000366210938,91.34500122070312,1044773,595.3699951171875,596.0399780273438,594.3200073242188,594.5700073242188,281064,300.6400146484375,301.4800109863281,300.19000244140625,300.5199890136719,452165,206.7899932861328,207.4199981689453,206.6999969482422,207.10000610351562,1104482,248.0,248.85000610351562,247.85000610351562,248.18499755859375,1225201
2026-03-20 15:00:00+00:00,91.33999633789062,91.63999938964844,91.19999694824219,91.28990173339844,799459,594.5700073242188,595.7899780273438,592.0499877929688,593.9000244140625,543393,300.5,301.0,299.54998779296875,300.31500244140625,558093,207.10000610351562,207.39999389648438,206.4499969482422,207.1699981689453,1060266,248.1999969482422,248.63999938964844,247.85000610351562,248.19500732421875,3048085
2026-03-20 15:15:00+00:00,91.28500366210938,91.30500030517578,91.03500366210938,91.11499786376953,827093,593.8200073242188,594.1599731445312,591.7285766601562,592.3798828125,461527,300.2799987792969,300.739990234375,299.6199951171875,300.0199890136719,514820,207.13999938964844,207.17999267578125,206.11000061035156,206.2899932861328,954086,248.24000549316406,248.64999389648438,247.77999877929688,247.98500061035156,1325094
2026-03-20 15:30:00+00:00,91.11499786376953,91.23999786376953,90.91999816894531,91.1449966430664,731015,592.2750244140625,593.6799926757812,591.9099731445312,593.52001953125,509891,300.0408935546875,300.6400146484375,299.89990234375,300.6300048828125,325307,206.28500366210938,206.74000549316406,205.92999267578125,206.6699981689453,669582,247.9499969482422,248.32000732421875,247.86000061035156,248.30999755859375,486739
2026-03-20 15:45:00+00:00,91.13999938964844,91.44999694824219,91.08999633789062,91.3949966430664,1293248,593.5020141601562,594.760009765625,593.0701293945312,594.635009765625,217218,300.6099853515625,300.9200134277344,300.3598937988281,300.82000732421875,357126,206.69000244140625,207.2239990234375,206.55999755859375,206.99000549316406,1445201,248.3000030517578,248.92999267578125,248.125,248.80499267578125,580436
2026-03-20 16:00:00+00:00,91.33999633789062,91.44000244140625,91.21499633789062,91.2699966430664,615220,594.75,596.0399780273438,594.7349853515625,595.635009765625,259048,300.739990234375,301.4549865722656,300.65008544921875,301.0899963378906,404626,207.07000732421875,207.53990173339844,207.05999755859375,207.375,1648779,248.82949829101562,249.05999755859375,248.55999755859375,248.83999633789062,759688
2026-03-20 16:15:00+00:00,91.2699966430664,91.41999816894531,91.1500015258789,91.16000366210938,517439,595.6300048828125,596.5499877929688,595.0800170898438,595.4400024414062,260504,301.1000061035156,301.5199890136719,300.7650146484375,300.7898864746094,378139,207.3699951171875,207.4149932861328,206.82009887695312,206.84010314941406,651290,248.8300018310547,248.89999389648438,248.5572052001953,248.6199951171875,1084458
2026-03-20 16:30:00+00:00,91.1500015258789,91.44000244140625,91.01000213623047,91.29499816894531,949329,595.3250122070312,595.5599975585938,593.6799926757812,594.4349975585938,236871,300.7699890136719,300.81829833984375,300.2099914550781,300.2900085449219,658310,206.8699951171875,206.8699951171875,206.42999267578125,206.6699981689453,813943,248.6300048828125,248.66000366210938,248.14500427246094,248.41000366210938,511125
2026-03-20 16:45:00+00:00,91.29499816894531,91.40989685058594,91.1500015258789,91.30999755859375,605317,594.4249877929688,595.1298828125,593.8300170898438,594.1500244140625,187734,300.2799987792969,300.4100036621094,299.3363037109375,299.4549865722656,1177081,206.66000366210938,207.0500030517578,206.48500061035156,206.82000732421875,616926,248.375,248.6750030517578,248.0800018310547,248.44000244140625,654465
2026-03-20 17:00:00+00:00,91.31999969482422,91.4800033569336,91.16000366210938,91.44999694824219,586386,594.1649780273438,594.8800048828125,592.22998046875,593.655029296875,334573,299.4800109863281,299.8800048828125,299.0215148925781,299.2699890136719,466121,206.82000732421875,207.25,206.47000122070312,206.69000244140625,984211,248.4600067138672,248.7899932861328,248.2100067138672,248.49000549316406,534185
2026-03-20 17:15:00+00:00,91.44000244140625,91.57250213623047,91.30500030517578,91.53500366210938,1155173,593.7100219726562,594.989990234375,593.0800170898438,594.4749755859375,299019,299.29998779296875,299.5199890136719,298.82000732421875,299.2300109863281,395028,206.72000122070312,206.8249969482422,206.39230346679688,206.67999267578125,470249,248.47000122070312,248.61000061035156,248.16000366210938,248.27000427246094,870387
2026-03-20 17:30:00+00:00,91.53250122070312,91.58499908447266,91.28500366210938,91.3949966430664,701521,594.4749755859375,594.5963134765625,591.8936767578125,592.3200073242188,362976,299.2200012207031,299.3500061035156,298.5400085449219,298.6095886230469,327568,206.67970275878906,206.7100067138672,205.67999267578125,205.8000030517578,663535,248.2899932861328,248.3800048828125,247.5301055908203,247.85000610351562,866265
2026-03-20 17:45:00+00:00,91.4000015258789,91.54000091552734,91.28500366210938,91.54000091552734,416143,592.2000122070312,594.3699951171875,592.0,594.1655883789062,286308,298.6300048828125,299.32000732421875,298.4346923828125,299.05499267578125,308140,205.82000732421875,206.75,205.75,206.6999969482422,811400,247.8800048828125,248.27000427246094,247.64999389648438,248.16000366210938,617946
2026-03-20 18:00:00+00:00,91.54000091552734,91.5999984741211,91.47000122070312,91.5250015258789,2229627,594.219970703125,594.510009765625,593.25,593.5800170898438,260408,299.1099853515625,299.19989013671875,298.2550048828125,298.5799865722656,393517,206.72999572753906,206.82000732421875,206.5,206.59500122070312,720898,248.19000244140625,248.75990295410156,248.1699981689453,248.41000366210938,978307
2026-03-20 18:15:00+00:00,91.5199966430664,91.5250015258789,91.1500015258789,91.45040130615234,1057142,593.530029296875,593.9400024414062,591.7999877929688,592.5650024414062,538104,298.6199951171875,299.02899169921875,298.260009765625,298.5050048828125,479629,206.61839294433594,206.64999389648438,206.08999633789062,206.17999267578125,1219124,248.4199981689453,248.5,247.75999450683594,248.0399932861328,432794
2026-03-20 18:30:00+00:00,91.4520034790039,91.52999877929688,91.31999969482422,91.46499633789062,809075,592.5650024414062,592.669921875,591.3499755859375,591.8300170898438,255888,298.5199890136719,298.55999755859375,297.5,297.6099853515625,469268,206.1699981689453,206.30499267578125,205.64010620117188,205.7100067138672,1088124,248.08999633789062,248.27000427246094,247.80999755859375,247.94500732421875,942827
2026-03-20 18:45:00+00:00,91.46499633789062,91.63999938964844,91.4000015258789,91.63500213623047,792862,591.780029296875,591.9400024414062,590.6599731445312,591.0,334952,297.6300048828125,297.92999267578125,297.40460205078125,297.7300109863281,397900,205.7100067138672,205.7899932861328,205.3699951171875,205.5,895204,247.9499969482422,248.4499969482422,247.58999633789062,248.4499969482422,740144
2026-03-20 19:00:00+00:00,91.63500213623047,91.72000122070312,91.4000015258789,91.51010131835938,756858,591.0700073242188,591.1799926757812,589.3699951171875,590.3800048828125,449061,297.7300109863281,298.0700988769531,297.57000732421875,297.79998779296875,332945,205.50999450683594,205.9199981689453,205.5,205.75,1559182,248.47999572753906,249.1999053955078,248.1199951171875,248.2100067138672,1227232
2026-03-20 19:15:00+00:00,91.51499938964844,91.62000274658203,91.3949966430664,91.58999633789062,971089,590.2401123046875,590.4400024414062,588.75,590.27001953125,606266,297.7721862792969,298.1700134277344,297.6199951171875,298.0006103515625,915236,205.75,206.0,205.3699951171875,205.81500244140625,1184612,248.21499633789062,248.3699951171875,247.8699951171875,248.08999633789062,1084729
2026-03-20 19:30:00+00:00,91.58499908447266,91.625,91.2249984741211,91.4000015258789,1275510,590.27001953125,590.8699951171875,587.27001953125,590.4099731445312,639117,298.0299987792969,298.1099853515625,296.760009765625,297.80999755859375,726210,205.8300018310547,205.86000061035156,204.3159942626953,205.08999633789062,1935161,248.08999633789062,248.14999389648438,246.8300018310547,247.72000122070312,1657569
2026-03-20 19:45:00+00:00,91.4000015258789,91.87999725341797,91.16500091552734,91.87000274658203,4962432,590.3966064453125,594.0,589.9000244140625,593.719970703125,1421950,297.7449951171875,299.6099853515625,297.302001953125,298.8999938964844,2625359,205.08999633789062,205.63999938964844,204.7899932861328,205.36000061035156,3745679,247.7100067138672,248.1999969482422,246.0,248.19000244140625,4708516
