Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,NFLX,NFLX,NFLX,NFLX,NFLX,META,META,META,META,META,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-05 17:30:00+00:00,323.6098937988281,324.92999267578125,322.3623962402344,324.70001220703125,532026,81.85350036621094,81.93000030517578,81.5999984741211,81.68499755859375,727286,678.1099853515625,680.6900024414062,676.5,679.5999755859375,225054,224.74000549316406,225.1300048828125,224.2899932861328,225.11000061035156,1210519,274.7200012207031,274.9800109863281,274.1600036621094,274.44000244140625,454768
2026-02-05 17:45:00+00:00,324.7749938964844,326.19500732421875,324.1600036621094,324.4549865722656,594865,81.68499755859375,81.75,81.41999816894531,81.53800201416016,599204,679.6900024414062,680.6199951171875,677.72021484375,678.3200073242188,228942,225.1199951171875,225.5500030517578,224.6699981689453,225.07000732421875,1270233,274.4599914550781,274.95001220703125,274.07000732421875,274.5950012207031,445012
2026-02-05 18:00:00+00:00,324.44000244140625,325.6600036621094,324.2200012207031,325.2300109863281,594295,81.53939819335938,81.66500091552734,81.45999908447266,81.48500061035156,516901,678.2550048828125,681.5,678.0999755859375,678.3599853515625,270562,225.0800018310547,225.42999267578125,224.5,224.5500030517578,969777,274.5950012207031,274.94000244140625,273.9100036621094,274.05999755859375,437361
2026-02-05 18:15:00+00:00,325.25,326.3450012207031,324.92999267578125,325.79998779296875,521738,81.4800033569336,81.51499938964844,81.03019714355469,81.1792984008789,13937028,678.239990234375,679.489990234375,676.5700073242188,677.2550048828125,183271,224.5449981689453,224.56500244140625,223.0,223.3905029296875,1136755,274.06500244140625,274.54998779296875,273.9800109863281,274.32000732421875,427629
2026-02-05 18:30:00+00:00,325.75,326.44500732421875,325.5400085449219,325.6099853515625,464204,81.18000030517578,81.40599822998047,81.1780014038086,81.375,305797,677.2800903320312,679.9000244140625,676.75,676.9099731445312,217779,223.39999389648438,223.96499633789062,223.2100067138672,223.7100067138672,994591,274.260009765625,274.8800048828125,274.114990234375,274.5799865722656,574744
2026-02-05 18:45:00+00:00,325.5799865722656,326.4100036621094,325.0899963378906,326.32000732421875,456765,81.37000274658203,81.44000244140625,81.16300201416016,81.16300201416016,473665,676.8599853515625,676.9400024414062,674.1842041015625,675.3200073242188,169429,223.6649932861328,223.7100067138672,222.77999877929688,223.17999267578125,1029877,274.55999755859375,275.0,274.1972961425781,274.9800109863281,576065
2026-02-05 19:00:00+00:00,326.32501220703125,330.04998779296875,326.1877136230469,329.95001220703125,857311,81.16000366210938,81.5,81.12000274658203,81.41349792480469,564205,675.260009765625,680.010009765625,674.8516235351562,679.5900268554688,216597,223.13999938964844,224.50999450683594,222.91000366210938,224.3000030517578,863966,274.989990234375,276.69000244140625,274.9200134277344,276.67999267578125,856405
2026-02-05 19:15:00+00:00,329.8900146484375,331.45001220703125,329.6724853515625,330.2200012207031,790840,81.41000366210938,81.53980255126953,80.96499633789062,80.98500061035156,625223,679.52001953125,680.9000244140625,677.1300048828125,677.35498046875,224192,224.2550048828125,224.3300018310547,223.11000061035156,223.1699981689453,1066670,276.6700134277344,277.57000732421875,276.6449890136719,277.0450134277344,988278
2026-02-05 19:30:00+00:00,330.25,330.93798828125,328.85009765625,328.9200134277344,649328,80.98999786376953,81.06500244140625,80.63500213623047,81.03500366210938,15467502,677.22900390625,677.2949829101562,673.6900024414062,676.0050048828125,191396,223.16000366210938,223.16000366210938,221.99000549316406,222.3800048828125,1348446,277.06500244140625,277.4599914550781,276.085693359375,276.4200134277344,732395
2026-02-05 19:45:00+00:00,328.8810119628906,329.5,328.1300048828125,329.3599853515625,526754,81.04000091552734,81.25,81.03150177001953,81.09349822998047,472294,676.0050048828125,676.5,674.6500244140625,675.7651977539062,172585,222.3350067138672,222.64999389648438,222.02999877929688,222.64999389648438,1126826,276.4049987792969,276.7799987792969,276.2832946777344,276.7099914550781,618345
2026-02-05 20:00:00+00:00,329.3699951171875,332.56500244140625,329.0899963378906,331.2835998535156,963933,81.09500122070312,81.33999633789062,80.8499984741211,81.12000274658203,846867,675.6865234375,679.5599975585938,674.6599731445312,677.8400268554688,232034,222.65499877929688,223.5800018310547,222.30999755859375,223.22999572753906,1571042,276.7200012207031,277.7200012207031,276.510009765625,276.5801086425781,937101
2026-02-05 20:15:00+00:00,331.3800048828125,331.95599365234375,330.0400085449219,330.4150085449219,938112,81.12000274658203,81.18000030517578,80.53500366210938,80.88410186767578,790996,677.9400024414062,678.0,671.4400024414062,671.5399780273438,274537,223.22999572753906,223.24000549316406,222.50999450683594,223.1699981689453,1612518,276.614013671875,276.6700134277344,276.1099853515625,276.6300048828125,799280
2026-02-05 20:30:00+00:00,330.3900146484375,331.5899963378906,329.8500061035156,330.4678955078125,660166,80.88500213623047,80.9800033569336,80.69999694824219,80.7249984741211,812872,671.5999755859375,674.5399780273438,670.6599731445312,671.2100219726562,332147,223.0399932861328,223.22000122070312,222.1300048828125,222.36000061035156,1726246,276.6300048828125,276.9100036621094,275.3500061035156,275.45001220703125,1186843
2026-02-05 20:45:00+00:00,330.4200134277344,332.6440124511719,330.2699890136719,331.6400146484375,2404190,80.7249984741211,81.08999633789062,80.58000183105469,80.81999969482422,18232123,671.2150268554688,671.2999877929688,668.3900146484375,670.0900268554688,807061,222.35000610351562,223.38099670410156,221.50999450683594,222.5,4493503,275.3949890136719,276.5799865722656,275.3800048828125,275.9200134277344,2803870
2026-02-06 14:30:00+00:00,327.3800048828125,330.44000244140625,325.4100036621094,325.5950012207031,2573389,81.05000305175781,82.48500061035156,80.91999816894531,81.90139770507812,2737078,665.489990234375,671.9899291992188,660.1099853515625,660.3250122070312,1076144,202.6300048828125,204.7100067138672,200.30999755859375,202.5225067138672,20379915,277.1600036621094,279.92999267578125,277.0,279.80999755859375,3631068
2026-02-06 14:45:00+00:00,326.93951416015625,329.25,323.0299987792969,323.0353088378906,2039849,81.47000122070312,81.5,80.80000305175781,81.0199966430664,1932238,660.114990234375,663.280029296875,655.0,655.4699096679688,842884,202.7790985107422,204.8800048828125,201.8000030517578,202.25250244140625,10029317,279.239990234375,280.739990234375,278.9599914550781,280.5249938964844,3220285
2026-02-06 15:00:00+00:00,323.1600036621094,323.81298828125,320.1499938964844,320.5350036621094,1562278,81.04000091552734,81.31500244140625,80.6500015258789,81.0,1159077,655.4000244140625,655.4600219726562,647.2999877929688,647.6500244140625,952760,202.2449951171875,204.32000732421875,201.3300018310547,204.2218017578125,6148805,280.5400085449219,280.9049987792969,279.0400085449219,279.1400146484375,1937064
2026-02-06 15:15:00+00:00,320.5799865722656,323.7499084472656,320.3301086425781,323.25,904854,80.99500274658203,81.6500015258789,80.95999908447266,81.57499694824219,838211,647.510009765625,656.1099853515625,646.5001220703125,655.75,715903,204.2299041748047,205.38999938964844,203.3000030517578,204.8699951171875,5527631,279.1400146484375,279.8999938964844,278.510009765625,279.2900085449219,1513359
2026-02-06 15:30:00+00:00,323.2300109863281,324.54998779296875,322.5400085449219,322.8299865722656,733638,81.56999969482422,81.58999633789062,81.29499816894531,81.44550323486328,628924,655.77001953125,657.5599975585938,654.1799926757812,656.7449951171875,430260,204.85499572753906,206.10000610351562,204.55499267578125,205.77330017089844,4054012,279.29998779296875,279.95001220703125,279.1600036621094,279.5299987792969,918987
2026-02-06 15:45:00+00:00,321.4649963378906,321.9599914550781,321.0400085449219,321.7099914550781,925942,81.125,81.24500274658203,81.08000183105469,81.20500183105469,796606,653.6948852539062,655.2529907226562,653.6124877929688,654.58251953125,429916,205.02000427246094,205.17999267578125,203.9940948486328,204.15989685058594,5172579,278.8999938964844,279.0799865722656,278.7900085449219,278.81500244140625,1139308
2026-02-06 16:00:00+00:00,321.6776123046875,323.20001220703125,321.44830322265625,323.19000244140625,717132,81.20500183105469,81.5250015258789,81.12000274658203,81.30879974365234,817653,654.72998046875,658.0800170898438,654.1699829101562,657.6500854492188,296182,204.1649932861328,205.47999572753906,204.00999450683594,204.94000244140625,2666190,278.80999755859375,279.44000244140625,278.53021240234375,278.9599914550781,890278
2026-02-06 16:15:00+00:00,321.70001220703125,322.5,321.489990234375,321.9100036621094,666538,81.25499725341797,81.44000244140625,81.13999938964844,81.2300033569336,618499,657.1849975585938,659.530029296875,656.75,657.53369140625,305514,204.71949768066406,206.1300048828125,204.5,204.89999389648438,2851377,279.2257080078125,279.6600036621094,278.989990234375,279.114990234375,964530
2026-02-06 16:30:00+00:00,321.9100036621094,322.9700012207031,321.7200012207031,322.29998779296875,741688,81.2300033569336,81.36650085449219,81.1500015258789,81.24500274658203,794432,657.60498046875,660.1599731445312,656.8499755859375,657.5850219726562,319907,204.85000610351562,206.41000366210938,204.57000732421875,205.2100067138672,3166558,279.1000061035156,279.72369384765625,279.0,279.3399963378906,794552
2026-02-06 16:45:00+00:00,322.30499267578125,323.260009765625,321.54998779296875,322.1499938964844,588251,81.24500274658203,81.37999725341797,81.2300033569336,81.34500122070312,520140,657.5800170898438,659.1900024414062,654.489990234375,655.280029296875,330867,205.1999969482422,205.88009643554688,205.00999450683594,205.17999267578125,2723062,279.3699951171875,279.7749938964844,278.8699951171875,279.0849914550781,1030565
2026-02-06 17:00:00+00:00,322.17999267578125,322.4700012207031,321.8450012207031,321.8900146484375,579474,81.34500122070312,81.56999969482422,81.22000122070312,81.375,775294,655.2111206054688,658.4998779296875,655.0399780273438,657.1400146484375,230862,205.1999969482422,206.4199981689453,204.5200958251953,206.10000610351562,3262812,279.04998779296875,279.4700012207031,278.94000244140625,279.090087890625,569335
2026-02-06 17:15:00+00:00,321.8599853515625,323.3900146484375,321.5299987792969,322.739990234375,552535,81.375,81.46499633789062,81.23500061035156,81.3550033569336,629490,657.1400146484375,663.780029296875,657.010009765625,662.0850219726562,393005,206.10989379882812,208.10000610351562,206.08999633789062,208.05999755859375,3610120,279.0899963378906,279.2367858886719,278.239990234375,278.67999267578125,645128
2026-02-06 17:30:00+00:00,322.7200012207031,323.3699951171875,322.5,323.2300109863281,463904,81.3550033569336,81.5,81.13500213623047,81.30500030517578,534113,661.95947265625,664.2100219726562,660.3599853515625,662.7692260742188,434500,208.05999755859375,209.78880310058594,207.80999755859375,209.10499572753906,4592274,278.7099914550781,278.79998779296875,277.8999938964844,278.3299865722656,675536
2026-02-06 17:45:00+00:00,323.239990234375,325.4898986816406,323.2250061035156,324.7373046875,715043,81.30999755859375,81.38999938964844,81.12000274658203,81.33000183105469,627216,662.6599731445312,663.9500122070312,662.0,663.0800170898438,212122,209.11000061035156,210.8699951171875,208.39999389648438,210.52499389648438,4131302,278.3299865722656,278.4700012207031,278.114990234375,278.2950134277344,619141
2026-02-06 18:00:00+00:00,324.70001220703125,325.95001220703125,324.70001220703125,325.19000244140625,432368,81.32009887695312,81.41000366210938,81.13999938964844,81.15979766845703,609274,663.1124877929688,663.9400024414062,660.52001953125,660.52001953125,195703,210.5500030517578,211.25999450683594,209.35960388183594,210.2093963623047,2354829,278.2950134277344,278.6861877441406,278.2539978027344,278.5899963378906,468211
2026-02-06 18:15:00+00:00,325.2049865722656,325.54998779296875,324.8399963378906,325.2300109863281,564196,81.13999938964844,81.31500244140625,81.05500030517578,81.29000091552734,710518,660.7000122070312,661.4199829101562,659.8900146484375,660.4398803710938,285134,209.00999450683594,209.0225067138672,207.0,207.25999450683594,3394745,278.32000732421875,278.5249938964844,277.4901123046875,277.7749938964844,855572
2026-02-06 18:30:00+00:00,325.25,325.5799865722656,324.8800048828125,325.26141357421875,347899,81.29499816894531,81.37000274658203,81.16500091552734,81.3550033569336,498570,660.4500122070312,661.385009765625,660.0599975585938,660.5999755859375,137630,207.24000549316406,207.8699951171875,206.9250030517578,206.9949951171875,2037268,277.79998779296875,277.81500244140625,277.0400085449219,277.6235046386719,730603
2026-02-06 18:45:00+00:00,325.2616882324219,325.9100036621094,324.9150085449219,325.1600036621094,352190,81.36000061035156,81.4000015258789,81.19999694824219,81.2040023803711,9056796,660.489990234375,661.1699829101562,658.1599731445312,658.2907104492188,197476,206.98500061035156,207.72999572753906,206.42999267578125,206.4355010986328,2048916,277.614990234375,277.760009765625,276.92498779296875,277.4800109863281,706922
2026-02-06 19:00:00+00:00,325.1899108886719,325.5799865722656,324.8599853515625,324.9949951171875,422721,81.20500183105469,81.55000305175781,81.15499877929688,81.49500274658203,561604,658.1851196289062,661.0499877929688,657.8200073242188,660.0800170898438,178327,206.42999267578125,207.0998992919922,205.75999450683594,206.49099731445312,2427047,277.489990234375,277.9599914550781,277.3399963378906,277.44000244140625,589395
2026-02-06 19:15:00+00:00,325.0,325.0799865722656,324.0799865722656,324.6600036621094,535517,81.5,81.71990203857422,81.37000274658203,81.67500305175781,519750,660.1500244140625,661.8300170898438,659.6500244140625,661.760009765625,148106,206.5,207.42999267578125,206.14999389648438,207.39999389648438,1614554,277.44000244140625,277.92999267578125,277.1300048828125,277.1300048828125,521666
2026-02-06 19:30:00+00:00,324.6700134277344,324.8299865722656,323.18499755859375,323.239990234375,428027,81.67500305175781,81.98999786376953,80.86000061035156,81.37000274658203,2179123,661.7000122070312,662.0,658.5499877929688,658.6649780273438,191492,207.39999389648438,207.72999572753906,206.7637939453125,207.27999877929688,1725711,277.1300048828125,277.4200134277344,276.9949951171875,277.2300109863281,457776
2026-02-06 19:45:00+00:00,323.2349853515625,323.6099853515625,321.94000244140625,321.94000244140625,564820,81.375,81.47989654541016,81.19999694824219,81.28980255126953,11334612,658.6199951171875,659.3378295898438,655.2800903320312,655.2800903320312,272193,207.2899932861328,207.32000732421875,205.60009765625,205.61099243164062,2163351,277.239990234375,278.6449890136719,277.2200012207031,278.5799865722656,888092
2026-02-06 20:00:00+00:00,321.8800048828125,323.010009765625,321.7699890136719,322.8900146484375,728890,81.28500366210938,81.36000061035156,81.19999694824219,81.20500183105469,473056,655.239990234375,658.3460083007812,654.72998046875,658.2899780273438,273540,205.61500549316406,207.07989501953125,205.31500244140625,206.9149932861328,2263534,278.56500244140625,278.75,277.8500061035156,277.8500061035156,771950
2026-02-06 20:15:00+00:00,322.8999938964844,323.3299865722656,322.6000061035156,322.9150085449219,559579,81.20500183105469,81.55000305175781,81.20500183105469,81.44999694824219,844870,658.2650146484375,661.3800048828125,658.2650146484375,660.54248046875,336341,206.9199981689453,208.36500549316406,206.88999938964844,207.7899932861328,2777568,277.8500061035156,278.3299865722656,277.55999755859375,277.6600036621094,1068681
2026-02-06 20:30:00+00:00,322.9024963378906,323.0799865722656,322.30010986328125,322.8999938964844,595089,81.44999694824219,81.66999816894531,81.32469940185547,81.66999816894531,834910,660.594970703125,660.75,659.1599731445312,660.5499877929688,309678,207.7899932861328,209.02000427246094,207.61000061035156,208.94500732421875,2315907,277.6549987792969,278.31500244140625,277.57000732421875,278.1000061035156,956625
2026-02-06 20:45:00+00:00,322.8800048828125,324.989990234375,322.6499938964844,323.0899963378906,1859747,81.66500091552734,82.38999938964844,81.66500091552734,82.18000030517578,3558036,660.5,663.64990234375,659.9450073242188,661.2750244140625,792844,208.9499969482422,211.43170166015625,208.60000610351562,210.31500244140625,6984343,278.1000061035156,279.010009765625,278.0400085449219,278.0799865722656,2298698
